Type,Reservation Day,Check-in Day,Occupancy_duration,Decision,Cancel_Date
True,325,325,1,1,
True,268,305,21,1,
True,207,322,4,1,
True,207,322,4,1,
True,312,322,4,1,
True,284,324,2,1,
True,207,322,4,1,
True,207,322,4,1,
True,207,322,4,1,
True,206,322,4,1,
True,140,323,3,1,
True,242,322,4,1,
True,207,322,4,1,
True,207,322,4,1,
True,322,322,4,1,
True,312,322,4,1,
True,207,322,4,1,
True,218,322,4,1,
True,312,322,4,1,
True,321,325,1,1,
True,305,325,1,1,
True,264,323,3,1,
True,242,322,4,1,
True,232,322,4,1,
True,206,322,4,1,
True,287,323,3,1,
True,273,321,5,1,
True,270,323,4,1,
True,316,320,7,1,
True,326,326,1,1,
True,326,326,1,1,
True,319,326,1,1,
True,229,324,3,1,
True,264,320,7,1,
True,325,326,1,1,
True,324,324,3,1,
True,260,324,4,1,
True,364,314,14,1,
True,260,324,4,1,
True,274,324,4,1,
True,300,324,4,1,
True,322,326,2,1,
True,326,327,1,1,
True,208,323,5,1,
True,322,325,3,1,
True,323,326,2,1,
True,321,327,1,1,
True,312,326,2,1,
True,307,325,3,1,
True,327,329,0,1,
True,280,325,4,1,
True,326,328,1,1,
True,264,322,7,1,
True,264,322,7,1,
True,264,322,7,1,
True,328,328,1,1,
True,334,334,1,1,
True,328,328,1,1,
True,326,328,1,1,
True,316,325,4,1,
True,326,328,1,1,
True,270,324,5,1,
True,277,324,5,1,
True,292,325,4,1,
True,292,325,4,1,
True,72,90,4,1,
True,207,323,7,1,
True,320,327,3,1,
True,298,323,7,1,
True,329,329,1,1,
True,348,350,1,1,
True,316,329,1,1,
True,314,329,1,1,
True,322,328,2,1,
True,327,329,1,1,
True,327,329,1,1,
True,322,327,3,1,
True,322,327,3,1,
True,322,327,3,1,
True,296,330,0,1,
True,274,324,6,1,
True,329,330,0,1,
True,265,325,5,1,
True,329,329,1,1,
True,329,329,1,1,
True,34,34,2,1,
True,280,323,7,1,
True,329,329,1,1,
True,328,329,1,1,
True,326,329,1,1,
True,316,326,4,1,
True,240,327,3,1,
True,265,323,7,1,
True,294,318,13,1,
True,308,324,7,1,
True,292,324,7,1,
True,279,326,5,1,
True,329,330,1,1,
True,330,330,1,1,
True,246,330,1,1,
True,293,324,7,1,
True,320,324,7,1,
True,330,330,1,1,
True,330,330,1,1,
True,256,323,8,1,
True,173,324,7,1,
True,281,326,5,1,
True,330,330,1,1,
True,272,324,7,1,
True,294,329,3,1,
True,192,325,7,1,
True,192,325,7,1,
True,192,325,7,1,
True,284,331,1,1,
True,317,326,6,1,
True,313,328,4,1,
True,329,330,2,1,
True,314,331,1,1,
True,314,331,1,1,
True,314,331,1,1,
True,314,331,1,1,
True,321,330,2,1,
True,285,330,2,1,
True,285,330,2,1,
True,285,330,2,1,
True,325,329,3,1,
True,328,331,1,1,
True,292,326,6,1,
True,315,331,1,1,
True,331,331,1,1,
True,329,330,2,1,
True,249,330,2,1,
True,330,331,1,1,
True,330,331,1,1,
True,318,331,1,1,
True,326,331,1,1,
True,319,331,1,1,
True,272,330,3,1,
True,329,331,2,1,
True,5,7,2,1,
True,47,49,2,1,
True,263,329,4,1,
True,331,331,2,1,
True,331,331,2,1,
True,211,326,7,1,
True,328,332,1,1,
True,280,333,14,1,
True,328,347,1,1,
True,323,326,7,1,
True,288,329,4,1,
True,298,326,7,1,
True,327,331,2,1,
True,319,330,3,1,
True,319,330,3,1,
True,329,331,2,1,
True,263,329,5,1,
True,324,329,5,1,
True,330,333,1,1,
True,330,333,1,1,
True,354,354,2,1,
True,329,333,1,1,
True,332,333,1,1,
True,330,331,3,1,
True,327,331,3,1,
True,333,333,1,1,
True,287,332,2,1,
True,332,332,2,1,
True,333,334,1,1,
True,264,328,7,1,
True,307,332,3,1,
True,263,331,4,1,
True,327,334,1,1,
True,333,333,2,1,
True,334,334,1,1,
True,334,334,1,1,
True,333,334,1,1,
True,264,328,7,1,
True,334,334,1,1,
True,334,334,1,1,
True,332,333,2,1,
True,270,328,7,1,
True,334,334,1,1,
True,307,330,5,1,
True,326,334,1,1,
True,299,321,14,1,
True,333,334,1,1,
True,299,321,14,1,
True,334,334,2,1,
True,307,334,2,1,
True,335,335,1,1,
True,335,335,1,1,
True,335,335,1,1,
True,325,335,1,1,
True,325,337,1,1,
True,313,332,4,1,
True,302,333,3,1,
True,335,335,1,1,
True,296,329,7,1,
True,213,333,3,1,
True,278,337,6,1,
True,334,335,2,1,
True,317,336,1,1,
True,335,335,2,1,
True,321,327,10,1,
True,336,336,1,1,
True,292,325,13,1,
True,313,328,10,1,
True,316,336,2,1,
True,316,336,2,1,
True,268,336,2,1,
True,335,337,1,1,
True,75,77,1,1,
True,332,337,1,1,
True,336,336,2,1,
True,295,324,14,1,
True,296,334,4,1,
True,333,337,1,1,
True,333,337,1,1,
True,333,337,1,1,
True,324,337,1,1,
True,337,337,1,1,
True,333,336,2,1,
True,266,328,10,1,
True,262,331,7,1,
True,333,334,5,1,
True,210,338,1,1,
True,210,338,1,1,
True,333,338,1,1,
True,210,338,1,1,
True,339,339,0,1,
True,328,338,1,1,
True,328,338,1,1,
True,210,338,1,1,
True,210,338,1,1,
True,328,338,1,1,
True,328,338,1,1,
True,210,338,1,1,
True,335,339,0,1,
True,210,338,1,1,
True,328,338,1,1,
True,210,338,1,1,
True,328,338,1,1,
True,328,338,1,1,
True,210,338,1,1,
True,210,338,1,1,
True,210,338,1,1,
True,210,338,1,1,
True,328,338,1,1,
True,328,338,1,1,
True,210,338,1,1,
True,210,338,1,1,
True,210,338,1,1,
True,328,338,1,1,
True,197,338,1,1,
True,210,338,1,1,
True,326,337,2,1,
True,314,336,3,1,
True,308,337,2,1,
True,308,337,2,1,
True,338,338,1,1,
True,318,337,2,1,
True,337,338,1,1,
True,337,337,2,1,
True,335,336,3,1,
True,337,338,1,1,
True,328,336,3,1,
True,312,337,2,1,
True,310,335,4,1,
True,337,338,1,1,
True,335,339,1,1,
True,329,340,2,1,
True,309,335,5,1,
True,315,336,4,1,
True,307,338,2,1,
True,338,339,1,1,
True,40,334,6,1,
True,314,338,3,1,
True,319,341,0,1,
True,165,333,8,1,
True,269,336,5,1,
True,265,337,4,1,
True,264,338,3,1,
True,271,334,7,1,
True,335,341,1,1,
True,340,340,2,1,
True,340,341,1,1,
True,340,341,1,1,
True,20,37,1,1,
True,337,341,1,1,
True,330,339,3,1,
True,246,338,4,1,
True,341,341,1,1,
True,340,340,2,1,
True,326,340,3,1,
True,326,340,3,1,
True,326,340,3,1,
True,326,340,3,1,
True,337,340,3,1,
True,334,340,3,1,
True,335,340,3,1,
True,337,340,3,1,
True,326,340,3,1,
True,326,340,3,1,
True,326,340,3,1,
True,326,340,3,1,
True,326,340,3,1,
True,326,340,3,1,
True,326,340,3,1,
True,326,340,3,1,
True,326,340,3,1,
True,326,340,3,1,
True,326,340,3,1,
True,326,340,3,1,
True,326,340,3,1,
True,326,340,3,1,
True,326,340,3,1,
True,326,340,3,1,
True,326,340,3,1,
True,326,340,3,1,
True,326,340,3,1,
True,326,340,3,1,
True,326,340,3,1,
True,326,340,3,1,
True,326,340,3,1,
True,235,315,28,1,
True,296,336,7,1,
True,296,336,7,1,
True,296,336,7,1,
True,296,336,7,1,
True,346,346,0,1,
True,296,329,14,1,
True,339,342,1,1,
True,296,336,7,1,
True,319,336,7,1,
True,333,342,1,1,
True,338,341,2,1,
True,309,336,7,1,
True,321,342,1,1,
True,296,336,7,1,
True,268,341,2,1,
True,296,329,14,1,
True,308,336,7,1,
True,319,336,7,1,
True,337,340,4,1,
True,337,347,5,1,
True,343,343,1,1,
True,15,15,1,1,
True,322,339,5,1,
True,327,343,1,1,
True,330,344,0,1,
True,296,344,0,1,
True,338,339,5,1,
True,337,342,2,1,
True,309,341,3,1,
True,341,342,2,1,
True,341,342,2,1,
True,327,343,1,1,
True,327,343,1,1,
True,327,343,1,1,
True,314,338,7,1,
True,208,338,7,1,
True,278,340,5,1,
True,310,344,1,1,
True,310,344,1,1,
True,25,26,2,1,
True,334,343,2,1,
True,274,341,4,1,
True,310,343,2,1,
True,308,343,2,1,
True,330,344,1,1,
True,321,343,3,1,
True,260,342,4,1,
True,342,343,3,1,
True,338,343,3,1,
True,321,343,3,1,
True,342,343,3,1,
True,321,343,3,1,
True,321,343,3,1,
True,308,343,3,1,
True,277,343,3,1,
True,321,343,3,1,
True,321,343,3,1,
True,321,343,3,1,
True,321,343,3,1,
True,321,343,3,1,
True,321,343,3,1,
True,321,343,3,1,
True,321,343,3,1,
True,321,343,3,1,
True,321,343,3,1,
True,321,343,3,1,
True,321,343,3,1,
True,338,343,3,1,
True,342,343,3,1,
True,260,342,4,1,
True,260,342,4,1,
True,260,342,4,1,
True,322,344,2,1,
True,322,344,2,1,
True,260,342,4,1,
True,260,342,4,1,
True,308,343,3,1,
True,308,343,3,1,
True,341,345,1,1,
True,345,345,1,1,
True,308,343,3,1,
True,341,344,2,1,
True,299,343,3,1,
True,344,345,1,1,
True,345,345,1,1,
True,341,343,3,1,
True,283,344,2,1,
True,338,342,4,1,
True,5,14,1,1,
True,339,345,1,1,
True,339,345,1,1,
True,320,345,1,1,
True,320,345,1,1,
True,320,345,1,1,
True,326,343,3,1,
True,320,345,1,1,
True,260,342,4,1,
True,260,342,4,1,
True,345,347,0,1,
True,346,346,1,1,
True,263,343,4,1,
True,345,346,1,1,
True,346,347,1,1,
True,340,345,2,1,
True,337,345,2,1,
True,294,345,2,1,
True,343,347,4,1,
True,347,347,1,1,
True,345,347,1,1,
True,356,356,1,1,
True,362,362,1,1,
True,332,344,4,1,
True,346,347,1,1,
True,347,347,1,1,
True,23,23,2,1,
True,348,348,0,1,
True,348,348,0,1,
True,344,347,1,1,
True,263,345,3,1,
True,300,343,5,1,
True,294,347,1,1,
True,345,346,2,1,
True,348,348,0,1,
True,347,347,1,1,
True,281,345,3,1,
True,337,346,2,1,
True,337,346,2,1,
True,335,349,2,1,
True,335,349,2,1,
True,334,348,1,1,
True,341,348,1,1,
True,347,347,2,1,
True,79,79,4,1,
True,347,348,1,1,
True,349,349,0,1,
True,316,349,0,1,
True,311,347,2,1,
True,336,347,2,1,
True,311,347,2,1,
True,343,348,1,1,
True,348,348,1,1,
True,327,347,2,1,
True,347,347,2,1,
True,342,348,1,1,
True,349,350,0,1,
True,349,350,0,1,
True,264,347,3,1,
True,340,348,2,1,
True,349,349,1,1,
True,18,19,1,1,
True,349,349,1,1,
True,347,349,1,1,
True,76,88,1,1,
True,344,349,1,1,
True,344,349,1,1,
True,60,60,1,1,
True,267,346,4,1,
True,341,348,2,1,
True,341,348,2,1,
True,344,349,1,1,
True,349,349,1,1,
True,348,349,1,1,
True,341,348,2,1,
True,347,349,1,1,
True,76,88,1,1,
True,115,128,1,1,
True,347,349,1,1,
True,337,347,3,1,
True,159,345,5,1,
True,348,349,1,1,
True,296,343,7,1,
True,337,343,7,1,
True,349,349,1,1,
True,296,343,7,1,
True,337,343,7,1,
True,296,343,7,1,
True,296,336,14,1,
True,341,347,4,1,
True,349,350,1,1,
True,350,350,1,1,
True,348,350,1,1,
True,347,349,2,1,
True,346,347,4,1,
True,52,52,3,1,
True,346,347,4,1,
True,291,345,6,1,
True,346,347,4,1,
True,326,347,4,1,
True,342,349,2,1,
True,342,350,1,1,
True,349,349,2,1,
True,332,350,1,1,
True,342,350,1,1,
True,340,349,2,1,
True,340,350,1,1,
True,274,345,7,1,
True,335,351,1,1,
True,335,351,1,1,
True,306,347,5,1,
True,349,351,1,1,
True,316,348,4,1,
True,349,351,1,1,
True,264,345,7,1,
True,351,351,1,1,
True,340,345,7,1,
True,291,350,2,1,
True,249,350,2,1,
True,249,350,2,1,
True,271,348,4,1,
True,322,351,2,1,
True,264,350,3,1,
True,351,352,1,1,
True,351,352,1,1,
True,351,352,1,1,
True,351,352,1,1,
True,351,351,2,1,
True,190,352,1,1,
True,349,352,1,1,
True,321,351,2,1,
True,351,352,1,1,
True,349,352,1,1,
True,351,352,1,1,
True,349,352,1,1,
True,349,352,1,1,
True,253,351,2,1,
True,348,352,1,1,
True,321,351,2,1,
True,323,351,2,1,
True,326,351,2,1,
True,345,351,2,1,
True,342,350,3,1,
True,348,352,1,1,
True,350,351,2,1,
True,340,351,2,1,
True,297,349,4,1,
True,340,350,3,1,
True,348,353,1,1,
True,348,353,1,1,
True,329,351,3,1,
True,350,352,2,1,
True,326,350,4,1,
True,348,349,5,1,
True,352,352,2,1,
True,324,352,2,1,
True,344,352,2,1,
True,310,352,2,1,
True,354,354,0,1,
True,341,354,0,1,
True,349,354,1,1,
True,354,354,1,1,
True,351,354,1,1,
True,16,18,2,1,
True,354,354,1,1,
True,354,354,1,1,
True,352,352,3,1,
True,353,354,1,1,
True,362,364,2,1,
True,23,24,1,1,
True,353,354,1,1,
True,353,353,2,1,
True,274,351,4,1,
True,272,351,5,1,
True,348,355,1,1,
True,348,355,1,1,
True,353,353,3,1,
True,319,354,2,1,
True,354,355,1,1,
True,9,10,2,1,
True,348,355,1,1,
True,122,122,1,1,
True,343,351,5,1,
True,355,355,1,1,
True,336,351,5,1,
True,351,352,4,1,
True,355,355,2,1,
True,351,356,1,1,
True,16,18,2,1,
True,235,352,5,1,
True,349,355,2,1,
True,356,356,1,1,
True,319,354,3,1,
True,350,350,7,1,
True,347,356,1,1,
True,2,4,1,1,
True,2,18,1,1,
True,326,343,14,1,
True,290,356,1,1,
True,340,355,2,1,
True,118,123,2,1,
True,145,158,2,1,
True,145,205,4,1,
True,200,350,7,1,
True,203,357,7,1,
True,353,354,3,1,
True,341,356,1,1,
True,354,356,1,1,
True,20,23,1,1,
True,350,350,7,1,
True,326,350,7,1,
True,347,354,3,1,
True,46,51,4,1,
True,83,86,4,1,
True,153,157,3,1,
True,356,358,0,1,
True,264,354,4,1,
True,299,354,4,1,
True,351,354,4,1,
True,285,356,2,1,
True,264,352,6,1,
True,257,351,7,1,
True,353,354,4,1,
True,285,356,2,1,
True,356,357,2,1,
True,356,361,3,1,
True,346,349,10,1,
True,300,354,5,1,
True,355,358,1,1,
True,344,347,12,1,
True,275,358,1,1,
True,275,358,1,1,
True,275,358,1,1,
True,236,354,5,1,
True,354,355,4,1,
True,354,359,1,1,
True,340,359,1,1,
True,357,359,1,1,
True,358,359,2,1,
True,265,354,7,1,
True,315,352,9,1,
True,350,359,2,1,
True,264,359,2,1,
True,306,360,1,1,
True,306,360,1,1,
True,306,360,1,1,
True,250,359,2,1,
True,250,359,2,1,
True,274,354,7,1,
True,207,359,2,1,
True,348,358,3,1,
True,256,358,3,1,
True,256,358,3,1,
True,234,358,3,1,
True,287,358,3,1,
True,312,361,2,1,
True,155,354,7,1,
True,155,354,7,1,
True,234,358,3,1,
True,228,356,6,1,
True,228,356,6,1,
True,259,358,4,1,
True,351,358,4,1,
True,296,357,5,1,
True,356,358,4,1,
True,316,360,2,1,
True,285,358,4,1,
True,285,358,4,1,
True,326,359,3,1,
True,140,355,7,1,
True,180,328,35,1,
True,266,356,7,1,
True,323,359,4,1,
True,362,362,1,1,
True,327,356,7,1,
True,239,356,7,1,
True,360,362,1,1,
True,325,360,3,1,
True,325,360,3,1,
True,325,360,3,1,
True,361,362,1,1,
True,168,353,11,1,
True,167,358,6,1,
True,195,359,5,1,
True,265,359,5,1,
True,268,357,7,1,
True,237,357,7,1,
True,105,359,5,1,
True,228,359,5,1,
True,363,363,1,1,
True,363,363,1,1,
True,149,357,7,1,
True,310,361,3,1,
True,322,361,3,1,
True,292,359,5,1,
True,292,359,5,1,
True,167,358,6,1,
True,296,357,7,1,
True,296,357,7,1,
True,296,357,7,1,
True,296,357,7,1,
True,296,357,7,1,
True,105,359,5,1,
True,359,362,2,1,
True,326,357,7,1,
True,296,357,7,1,
True,296,357,7,1,
True,280,359,5,1,
True,237,357,7,1,
True,349,359,5,1,
True,280,359,5,1,
True,363,363,1,1,
True,295,361,4,1,
True,277,364,1,1,
True,259,360,5,1,
True,167,358,7,1,
True,344,361,4,1,
True,333,363,2,1,
True,348,364,1,1,
True,363,364,1,1,
True,283,362,3,1,
True,330,361,4,1,
True,267,361,4,1,
True,329,361,4,1,
True,333,361,4,1,
True,5,6,2,1,
True,24,26,2,1,
True,47,48,1,1,
True,73,76,2,1,
True,365,365,0,1,
True,293,361,5,1,
True,263,359,7,1,
True,297,360,6,1,
True,267,359,7,1,
True,267,359,7,1,
True,362,364,2,1,
True,172,359,7,1,
True,295,362,4,1,
True,353,366,5,1,
True,217,359,7,1,
True,356,362,4,1,
True,297,359,7,1,
True,297,360,6,1,
True,350,362,4,1,
True,311,363,4,1,
True,311,363,4,1,
True,366,366,1,1,
True,364,364,3,1,
True,334,365,2,1,
True,334,365,2,1,
True,334,365,2,1,
True,334,365,2,1,
True,334,365,2,1,
True,208,365,2,1,
True,208,365,2,1,
True,217,357,10,1,
True,237,365,2,1,
True,334,365,2,1,
True,334,365,2,1,
True,334,365,2,1,
True,306,365,2,1,
True,306,365,2,1,
True,364,365,2,1,
True,334,365,2,1,
True,334,365,2,1,
True,334,365,2,1,
True,364,365,2,1,
True,169,365,3,1,
True,8,358,10,1,
True,169,365,3,1,
True,169,365,3,1,
True,169,365,3,1,
True,169,365,3,1,
True,169,365,3,1,
True,169,365,3,1,
True,169,365,3,1,
True,169,365,3,1,
True,169,365,3,1,
True,169,365,3,1,
True,169,1,1,1,
True,169,365,3,1,
True,169,365,3,1,
True,169,365,3,1,
True,169,365,3,1,
True,355,365,3,1,
True,355,365,3,1,
True,169,365,3,1,
True,169,365,3,1,
True,195,360,8,1,
True,229,358,10,1,
True,180,358,10,1,
True,362,364,4,1,
True,361,366,2,1,
True,309,365,3,1,
True,69,363,6,1,
True,290,2,1,1,
True,2,2,1,1,
True,1,2,1,1,
True,264,362,7,1,
True,264,362,7,1,
True,263,366,3,1,
True,2,2,1,1,
True,353,2,1,1,
True,364,2,2,1,
True,2,3,1,1,
True,187,357,13,1,
True,187,357,13,1,
True,2,2,2,1,
True,362,4,0,1,
True,3,3,1,1,
True,3,3,1,1,
True,3,3,1,1,
True,79,79,1,1,
True,356,2,2,1,
True,130,136,1,1,
True,145,364,6,1,
True,292,3,1,1,
True,292,3,1,1,
True,313,2,3,1,
True,296,364,7,1,
True,296,357,14,1,
True,296,357,14,1,
True,296,364,7,1,
True,4,4,1,1,
True,7,7,1,1,
True,353,363,8,1,
True,4,5,1,1,
True,4,4,1,1,
True,323,2,3,1,
True,362,5,1,1,
True,144,2,3,1,
True,144,2,3,1,
True,3,3,2,1,
True,5,17,2,1,
True,4,4,1,1,
True,263,2,3,1,
True,263,2,3,1,
True,362,363,8,1,
True,364,2,3,1,
True,1,2,3,1,
True,65,65,1,1,
True,66,67,1,1,
True,66,67,1,1,
True,64,68,2,1,
True,67,68,1,1,
True,68,68,1,1,
True,69,69,1,1,
True,5,5,1,1,
True,292,2,4,1,
True,363,2,4,1,
True,363,2,4,1,
True,5,5,1,1,
True,217,5,1,1,
True,5,5,1,1,
True,6,6,1,1,
True,5,5,1,1,
True,2,3,3,1,
True,5,5,1,1,
True,291,3,3,1,
True,328,5,1,1,
True,3,4,2,1,
True,328,5,1,1,
True,3,4,2,1,
True,3,4,2,1,
True,4,4,3,1,
True,30,30,2,1,
True,62,66,2,1,
True,151,158,2,1,
True,364,4,3,1,
True,5,6,1,1,
True,6,6,1,1,
True,265,366,7,1,
True,350,5,2,1,
True,342,2,5,1,
True,342,2,5,1,
True,363,2,5,1,
True,6,6,1,1,
True,41,366,7,1,
True,295,2,5,1,
True,6,6,1,1,
True,4,5,2,1,
True,243,366,7,1,
True,263,2,5,1,
True,4,7,1,1,
True,4,7,1,1,
True,327,6,2,1,
True,357,6,2,1,
True,4,7,1,1,
True,234,366,8,1,
True,338,6,2,1,
True,11,11,1,1,
True,305,7,1,1,
True,305,7,1,1,
True,3,6,2,1,
True,3,6,2,1,
True,349,1,7,1,
True,6,7,1,1,
True,12,13,1,1,
True,6,7,1,1,
True,7,7,1,1,
True,344,2,6,1,
True,4,4,4,1,
True,357,6,2,1,
True,357,6,2,1,
True,358,6,2,1,
True,4,6,2,1,
True,4,6,2,1,
True,6,6,2,1,
True,5,6,2,1,
True,5,6,2,1,
True,331,1,7,1,
True,331,1,7,1,
True,2,4,4,1,
True,352,6,2,1,
True,6,7,1,1,
True,7,7,1,1,
True,3,5,4,1,
True,329,2,7,1,
True,279,8,1,1,
True,279,8,1,1,
True,355,8,1,1,
True,8,8,1,1,
True,5,8,1,1,
True,5,8,1,1,
True,210,364,11,1,
True,8,8,1,1,
True,255,8,1,1,
True,8,8,1,1,
True,8,8,1,1,
True,9,9,1,1,
True,2,4,5,1,
True,348,6,4,1,
True,348,6,4,1,
True,9,9,1,1,
True,296,6,4,1,
True,9,9,1,1,
True,281,6,4,1,
True,267,119,7,1,
True,1,8,2,1,
True,338,7,3,1,
True,347,1,10,1,
True,351,4,7,1,
True,5,10,1,1,
True,5,10,1,1,
True,9,10,1,1,
True,10,10,1,1,
True,3,8,3,1,
True,5,9,2,1,
True,347,7,4,1,
True,76,81,1,1,
True,10,10,1,1,
True,365,9,2,1,
True,315,5,6,1,
True,9,10,1,1,
True,181,5,7,1,
True,11,11,1,1,
True,9,11,1,1,
True,360,8,4,1,
True,360,8,4,1,
True,11,11,1,1,
True,301,9,3,1,
True,301,16,3,1,
True,301,9,3,1,
True,301,16,3,1,
True,301,9,3,1,
True,301,16,3,1,
True,8,8,4,1,
True,8,8,4,1,
True,348,5,7,1,
True,6,9,3,1,
True,11,11,1,1,
True,348,5,7,1,
True,348,5,7,1,
True,10,10,2,1,
True,296,364,14,1,
True,10,10,2,1,
True,10,12,1,1,
True,4,9,4,1,
True,41,52,7,1,
True,11,12,1,1,
True,24,26,1,1,
True,38,39,1,1,
True,81,82,1,1,
True,121,122,1,1,
True,150,152,1,1,
True,11,12,1,1,
True,12,12,1,1,
True,12,12,1,1,
True,12,12,1,1,
True,12,12,1,1,
True,12,12,1,1,
True,4,10,3,1,
True,4,10,3,1,
True,4,10,3,1,
True,4,11,2,1,
True,4,10,3,1,
True,4,10,3,1,
True,4,10,3,1,
True,4,10,3,1,
True,10,10,3,1,
True,11,12,1,1,
True,12,12,1,1,
True,290,9,4,1,
True,4,10,3,1,
True,304,12,1,1,
True,364,9,4,1,
True,364,9,4,1,
True,11,11,2,1,
True,9,12,1,1,
True,81,142,1,1,
True,4,8,6,1,
True,9,13,1,1,
True,9,13,1,1,
True,342,9,5,1,
True,2,10,4,1,
True,365,12,2,1,
True,13,13,1,1,
True,366,12,2,1,
True,356,12,2,1,
True,310,10,4,1,
True,310,10,4,1,
True,6,7,7,1,
True,12,13,1,1,
True,310,10,4,1,
True,366,12,2,1,
True,9,13,1,1,
True,10,12,2,1,
True,14,14,3,1,
True,2,12,3,1,
True,10,14,1,1,
True,10,14,1,1,
True,14,14,1,1,
True,29,29,1,1,
True,10,14,1,1,
True,10,14,1,1,
True,10,14,1,1,
True,10,14,1,1,
True,10,14,1,1,
True,10,14,1,1,
True,10,14,1,1,
True,10,14,1,1,
True,10,14,1,1,
True,10,14,1,1,
True,10,14,1,1,
True,10,14,1,1,
True,10,14,1,1,
True,10,14,1,1,
True,10,14,1,1,
True,10,14,1,1,
True,10,14,1,1,
True,10,14,1,1,
True,10,14,1,1,
True,10,14,1,1,
True,10,14,1,1,
True,14,14,1,1,
True,16,16,1,1,
True,14,14,1,1,
True,14,14,1,1,
True,11,14,1,1,
True,131,132,2,1,
True,282,8,7,1,
True,7,13,2,1,
True,7,13,2,1,
True,10,14,1,1,
True,9,14,1,1,
True,14,14,1,1,
True,13,14,1,1,
True,13,14,1,1,
True,4,14,1,1,
True,10,12,3,1,
True,11,14,1,1,
True,4,14,1,1,
True,323,13,2,1,
True,10,15,1,1,
True,10,14,1,1,
True,10,13,2,1,
True,10,13,2,1,
True,311,7,9,1,
True,13,13,3,1,
True,330,12,4,1,
True,238,14,2,1,
True,299,10,6,1,
True,136,141,1,1,
True,9,9,7,1,
True,215,9,7,1,
True,215,9,7,1,
True,364,16,1,1,
True,364,26,2,1,
True,364,32,2,1,
True,293,14,3,1,
True,316,7,10,1,
True,13,16,1,1,
True,115,15,2,1,
True,115,15,2,1,
True,14,16,1,1,
True,251,12,5,1,
True,10,14,3,1,
True,17,17,0,1,
True,131,134,1,1,
True,14,15,2,1,
True,342,15,2,1,
True,259,15,2,1,
True,17,57,3,1,
True,13,16,1,1,
True,342,17,0,1,
True,13,15,2,1,
True,364,33,1,0,2017-02-02
True,13,17,0,1,
True,342,17,0,1,
True,342,17,0,1,
True,342,17,0,1,
True,342,17,0,1,
True,14,17,0,1,
True,342,16,2,1,
True,342,16,2,1,
True,13,17,1,1,
True,16,17,1,1,
True,16,17,1,1,
True,16,16,2,1,
True,342,16,2,1,
True,342,16,2,1,
True,14,17,1,1,
True,346,15,3,1,
True,11,15,3,1,
True,15,17,1,1,
True,342,16,2,1,
True,342,16,2,1,
True,18,18,1,1,
True,16,18,1,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,18,18,1,1,
True,72,72,1,1,
True,116,117,1,1,
True,137,144,1,1,
True,18,18,1,1,
True,18,18,1,1,
True,87,87,1,1,
True,18,18,1,1,
True,18,18,1,1,
True,342,16,3,1,
True,270,12,7,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,15,15,4,1,
True,17,19,2,1,
True,342,16,3,1,
True,342,16,3,1,
True,18,18,1,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,355,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,12,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,16,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,17,2,1,
True,342,16,3,1,
True,13,17,2,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,342,16,3,1,
True,16,19,8,1,
True,19,19,1,1,
True,16,19,1,1,
True,16,18,2,1,
True,16,19,1,1,
True,16,19,1,1,
True,16,19,1,1,
True,16,19,1,1,
True,19,19,1,1,
True,340,13,7,1,
True,19,19,1,1,
True,18,19,1,1,
True,20,20,1,1,
True,17,20,1,1,
True,19,19,2,1,
True,19,20,1,1,
True,20,20,1,1,
True,20,20,1,1,
True,14,19,3,1,
True,359,20,2,1,
True,359,20,2,1,
True,15,21,1,1,
True,15,21,1,1,
True,10,19,3,1,
True,21,21,1,1,
