Reservation Day,Check-in Day,Occupancy_duration,Decision,Cancel_Date,Type_Marked,Lead_Time
2025-09-05,2025-09-05,1,Confirmed,,Walk-in,0
2025-09-05,2025-09-05,1,Confirmed,,Walk-in,0
2025-09-05,2026-04-10,2,Confirmed,,Reservation,217
2025-09-05,2026-01-15,1,Cancel in reservation stage,2025-09-15,Reservation,132
2025-09-05,2025-09-23,1,Cancel in reservation stage,2025-09-05,Reservation,18
2025-09-05,2026-08-27,5,Confirmed,,Reservation,356
2025-09-05,2026-06-13,4,Confirmed,,Reservation,281
2025-09-05,2025-12-22,2,Confirmed,,Reservation,108
2025-09-05,2026-07-01,1,Confirmed,,Reservation,299
2025-09-05,2025-09-15,2,Confirmed,,Reservation,10
2025-09-05,2025-11-09,3,Confirmed,,Reservation,65
2025-09-05,2025-09-06,6,Confirmed,,Reservation,1
2025-09-05,2025-11-22,2,Cancel in reservation stage,2025-09-09,Reservation,78
2025-09-05,2026-01-11,1,Confirmed,,Reservation,128
2025-09-05,2025-10-23,1,Confirmed,,Reservation,48
2025-09-05,2025-10-01,5,Confirmed,,Reservation,26
2025-09-05,2025-09-06,2,Cancel in reservation stage,2025-09-05,Reservation,1
2025-09-05,2025-09-28,1,Confirmed,,Reservation,23
2025-09-05,2025-09-16,1,Confirmed,,Reservation,11
2025-09-05,2025-11-29,12,Confirmed,,Reservation,85
2025-09-05,2025-10-02,11,Cancel in reservation stage,2025-09-05,Reservation,27
2025-09-05,2025-09-17,1,Cancel in reservation stage,2025-09-05,Reservation,12
2025-09-05,2025-10-16,11,Confirmed,,Reservation,41
2025-09-05,2025-09-19,1,Confirmed,,Reservation,14
2025-09-05,2026-04-08,2,Confirmed,,Reservation,215
2025-09-05,2025-11-15,3,Confirmed,,Reservation,71
2025-09-05,2025-09-08,4,Confirmed,,Reservation,3
2025-09-05,2025-09-06,4,Confirmed,,Reservation,1
2025-09-05,2026-02-05,2,Confirmed,,Reservation,153
2025-09-05,2025-11-06,2,Cancel in reservation stage,2025-10-19,Reservation,62
2025-09-05,2025-11-23,2,Confirmed,,Reservation,79
2025-09-05,2025-10-04,3,Confirmed,,Reservation,29
2025-09-05,2026-03-04,1,Cancel in reservation stage,2025-10-29,Reservation,180
2025-09-05,2025-09-12,4,Confirmed,,Reservation,7
2025-09-05,2025-11-26,2,Cancel in check-in stage,2025-11-26,Reservation,82
2025-09-05,2025-09-26,1,Confirmed,,Reservation,21
2025-09-05,2025-12-11,5,Confirmed,,Reservation,97
2025-09-06,2025-09-06,6,Confirmed,,Walk-in,0
2025-09-06,2025-09-06,3,Confirmed,,Walk-in,0
2025-09-06,2025-09-06,1,Confirmed,,Walk-in,0
2025-09-06,2025-09-06,4,Confirmed,,Walk-in,0
2025-09-06,2025-09-06,1,Confirmed,,Walk-in,0
2025-09-06,2025-09-06,2,Confirmed,,Walk-in,0
2025-09-06,2025-09-06,1,Confirmed,,Walk-in,0
2025-09-06,2025-09-06,5,Confirmed,,Walk-in,0
2025-09-06,2025-09-06,1,Confirmed,,Walk-in,0
2025-09-06,2025-09-06,1,Confirmed,,Walk-in,0
2025-09-06,2025-09-06,5,Confirmed,,Walk-in,0
2025-09-06,2025-09-06,1,Confirmed,,Walk-in,0
2025-09-06,2025-09-23,1,Confirmed,,Reservation,17
2025-09-06,2025-09-22,2,Confirmed,,Reservation,16
2025-09-06,2025-11-03,1,Confirmed,,Reservation,58
2025-09-06,2025-10-05,11,Confirmed,,Reservation,29
2025-09-06,2025-09-28,4,Confirmed,,Reservation,22
2025-09-06,2026-01-23,4,Confirmed,,Reservation,139
2025-09-06,2025-09-18,1,Cancel in check-in stage,2025-09-18,Reservation,12
2025-09-06,2026-02-18,2,Confirmed,,Reservation,165
2025-09-06,2025-09-08,1,Confirmed,,Reservation,2
2025-09-06,2025-09-20,12,Confirmed,,Reservation,14
2025-09-06,2025-09-09,1,Confirmed,,Reservation,3
2025-09-06,2025-09-08,2,Confirmed,,Reservation,2
2025-09-06,2025-12-23,5,Confirmed,,Reservation,108
2025-09-06,2025-12-13,1,Confirmed,,Reservation,98
2025-09-06,2025-11-24,4,Cancel in check-in stage,2025-11-24,Reservation,79
2025-09-06,2025-12-19,1,Cancel in check-in stage,2025-12-19,Reservation,104
2025-09-06,2026-01-16,1,Cancel in check-in stage,2026-01-16,Reservation,132
2025-09-06,2026-04-21,1,Confirmed,,Reservation,227
2025-09-06,2025-11-13,2,Confirmed,,Reservation,68
2025-09-06,2025-09-30,5,Confirmed,,Reservation,24
2025-09-06,2025-10-09,1,Confirmed,,Reservation,33
2025-09-06,2025-12-14,5,Confirmed,,Reservation,99
2025-09-06,2025-10-29,1,Confirmed,,Reservation,53
2025-09-06,2026-01-12,3,Confirmed,,Reservation,128
2025-09-06,2025-10-03,2,Confirmed,,Reservation,27
2025-09-06,2025-10-20,2,Confirmed,,Reservation,44
2025-09-06,2025-09-27,1,Cancel in reservation stage,2025-09-26,Reservation,21
2025-09-06,2025-09-22,1,Confirmed,,Reservation,16
2025-09-06,2025-10-18,1,Confirmed,,Reservation,42
2025-09-06,2026-03-03,6,Confirmed,,Reservation,178
2025-09-06,2025-09-20,7,Confirmed,,Reservation,14
2025-09-07,2025-09-07,5,Confirmed,,Walk-in,0
2025-09-07,2025-09-07,2,Confirmed,,Walk-in,0
2025-09-07,2025-09-07,3,Confirmed,,Walk-in,0
2025-09-07,2025-09-07,4,Confirmed,,Walk-in,0
2025-09-07,2025-09-07,2,Confirmed,,Walk-in,0
2025-09-07,2025-09-07,7,Confirmed,,Walk-in,0
2025-09-07,2025-09-07,2,Confirmed,,Walk-in,0
2025-09-07,2025-09-07,1,Confirmed,,Walk-in,0
2025-09-07,2025-09-07,1,Confirmed,,Walk-in,0
2025-09-07,2025-09-07,8,Confirmed,,Walk-in,0
2025-09-07,2025-09-07,3,Confirmed,,Walk-in,0
2025-09-07,2025-09-07,2,Confirmed,,Walk-in,0
2025-09-07,2025-11-25,3,Cancel in check-in stage,2025-11-25,Reservation,79
2025-09-07,2026-01-16,2,Confirmed,,Reservation,131
2025-09-07,2026-08-14,2,Confirmed,,Reservation,341
2025-09-07,2025-10-21,2,Cancel in check-in stage,2025-10-21,Reservation,44
2025-09-07,2025-10-09,2,Confirmed,,Reservation,32
2025-09-07,2026-06-02,1,Confirmed,,Reservation,268
2025-09-07,2025-09-10,2,Confirmed,,Reservation,3
2025-09-07,2025-10-12,1,Confirmed,,Reservation,35
2025-09-07,2025-09-09,1,Confirmed,,Reservation,2
2025-09-07,2026-03-22,10,Confirmed,,Reservation,196
2025-09-07,2025-12-17,6,Confirmed,,Reservation,101
2025-09-07,2026-02-24,2,Confirmed,,Reservation,170
2025-09-07,2026-06-30,1,Confirmed,,Reservation,296
2025-09-07,2026-04-30,4,Confirmed,,Reservation,235
2025-09-07,2025-10-25,3,Confirmed,,Reservation,48
2025-09-07,2025-10-11,2,Cancel in reservation stage,2025-10-03,Reservation,34
2025-09-07,2025-09-18,2,Confirmed,,Reservation,11
2025-09-07,2025-09-14,8,Confirmed,,Reservation,7
2025-09-07,2025-09-12,1,Confirmed,,Reservation,5
2025-09-07,2025-09-21,4,Confirmed,,Reservation,14
2025-09-07,2026-08-10,1,Confirmed,,Reservation,337
2025-09-07,2026-01-06,1,Confirmed,,Reservation,121
2025-09-07,2026-05-14,4,Confirmed,,Reservation,249
2025-09-07,2026-01-01,4,Cancel in reservation stage,2025-11-18,Reservation,116
2025-09-08,2025-09-08,4,Confirmed,,Walk-in,0
2025-09-08,2025-09-08,1,Confirmed,,Walk-in,0
2025-09-08,2025-09-08,6,Confirmed,,Walk-in,0
2025-09-08,2025-09-08,4,Confirmed,,Walk-in,0
2025-09-08,2025-09-08,2,Confirmed,,Walk-in,0
2025-09-08,2025-09-08,2,Confirmed,,Walk-in,0
2025-09-08,2025-09-08,11,Confirmed,,Walk-in,0
2025-09-08,2025-09-08,8,Confirmed,,Walk-in,0
2025-09-08,2025-09-08,3,Confirmed,,Walk-in,0
2025-09-08,2025-09-08,6,Confirmed,,Walk-in,0
2025-09-08,2025-11-08,3,Confirmed,,Reservation,61
2025-09-08,2025-11-24,8,Confirmed,,Reservation,77
2025-09-08,2025-10-01,1,Confirmed,,Reservation,23
2025-09-08,2025-12-14,1,Confirmed,,Reservation,97
2025-09-08,2026-06-19,1,Confirmed,,Reservation,284
2025-09-08,2026-01-13,3,Confirmed,,Reservation,127
2025-09-08,2026-05-26,4,Confirmed,,Reservation,260
2025-09-08,2025-12-22,4,Cancel in reservation stage,2025-10-13,Reservation,105
2025-09-08,2025-12-16,5,Confirmed,,Reservation,99
2025-09-08,2026-03-12,3,Confirmed,,Reservation,185
2025-09-08,2025-11-08,2,Confirmed,,Reservation,61
2025-09-08,2025-09-29,2,Confirmed,,Reservation,21
2025-09-08,2025-10-05,1,Confirmed,,Reservation,27
2025-09-08,2025-12-23,2,Confirmed,,Reservation,106
2025-09-08,2025-11-21,1,Confirmed,,Reservation,74
2025-09-08,2025-09-29,6,Confirmed,,Reservation,21
2025-09-08,2025-10-06,2,Cancel in check-in stage,2025-10-06,Reservation,28
2025-09-08,2025-10-07,1,Confirmed,,Reservation,29
2025-09-08,2025-11-10,4,Confirmed,,Reservation,63
2025-09-08,2025-10-16,1,Confirmed,,Reservation,38
2025-09-08,2026-02-11,1,Confirmed,,Reservation,156
2025-09-08,2026-07-10,1,Confirmed,,Reservation,305
2025-09-09,2025-09-09,1,Confirmed,,Walk-in,0
2025-09-09,2025-09-09,2,Confirmed,,Walk-in,0
2025-09-09,2025-09-09,11,Confirmed,,Walk-in,0
2025-09-09,2025-09-09,1,Confirmed,,Walk-in,0
2025-09-09,2025-09-09,12,Confirmed,,Walk-in,0
2025-09-09,2025-09-09,7,Confirmed,,Walk-in,0
2025-09-09,2025-09-09,2,Confirmed,,Walk-in,0
2025-09-09,2025-09-09,3,Confirmed,,Walk-in,0
2025-09-09,2025-09-09,1,Confirmed,,Walk-in,0
2025-09-09,2025-09-09,6,Confirmed,,Walk-in,0
2025-09-09,2025-09-09,1,Confirmed,,Walk-in,0
2025-09-09,2025-09-09,2,Confirmed,,Walk-in,0
2025-09-09,2025-09-09,8,Confirmed,,Walk-in,0
2025-09-09,2025-09-09,1,Confirmed,,Walk-in,0
2025-09-09,2025-09-09,10,Confirmed,,Walk-in,0
2025-09-09,2025-09-09,2,Confirmed,,Walk-in,0
2025-09-09,2025-09-12,2,Cancel in check-in stage,2025-09-12,Reservation,3
2025-09-09,2025-11-03,2,Cancel in reservation stage,2025-10-13,Reservation,55
2025-09-09,2026-09-07,1,Confirmed,,Reservation,363
2025-09-09,2025-10-16,7,Confirmed,,Reservation,37
2025-09-09,2025-10-21,1,Cancel in reservation stage,2025-10-17,Reservation,42
2025-09-09,2025-11-10,1,Cancel in reservation stage,2025-11-05,Reservation,62
2025-09-09,2025-09-13,4,Confirmed,,Reservation,4
2025-09-09,2025-12-17,2,Cancel in reservation stage,2025-09-09,Reservation,99
2025-09-09,2025-12-23,4,Confirmed,,Reservation,105
2025-09-09,2025-10-02,5,Confirmed,,Reservation,23
2025-09-09,2025-10-31,3,Confirmed,,Reservation,52
2025-09-09,2025-09-11,3,Cancel in reservation stage,2025-09-10,Reservation,2
2025-09-09,2025-10-29,1,Confirmed,,Reservation,50
2025-09-09,2025-09-10,9,Confirmed,,Reservation,1
2025-09-09,2025-11-11,1,Confirmed,,Reservation,63
2025-09-09,2025-10-03,4,Confirmed,,Reservation,24
2025-09-09,2026-01-06,5,Confirmed,,Reservation,119
2025-09-09,2026-04-22,3,Confirmed,,Reservation,225
2025-09-09,2025-10-24,7,Confirmed,,Reservation,45
2025-09-09,2026-01-11,4,Confirmed,,Reservation,124
2025-09-09,2026-01-14,4,Confirmed,,Reservation,127
2025-09-09,2026-02-26,1,Confirmed,,Reservation,170
2025-09-09,2025-09-25,2,Confirmed,,Reservation,16
2025-09-09,2026-01-03,4,Confirmed,,Reservation,116
2025-09-09,2025-09-11,2,Confirmed,,Reservation,2
2025-09-09,2025-10-13,4,Cancel in reservation stage,2025-09-27,Reservation,34
2025-09-09,2025-09-16,2,Confirmed,,Reservation,7
2025-09-09,2025-10-27,1,Confirmed,,Reservation,48
2025-09-09,2025-10-16,5,Confirmed,,Reservation,37
2025-09-09,2025-10-30,2,Confirmed,,Reservation,51
2025-09-09,2026-04-22,1,Confirmed,,Reservation,225
2025-09-09,2025-12-09,8,Confirmed,,Reservation,91
2025-09-10,2025-09-10,2,Confirmed,,Walk-in,0
2025-09-10,2025-09-10,2,Confirmed,,Walk-in,0
2025-09-10,2025-09-10,1,Confirmed,,Walk-in,0
2025-09-10,2025-09-10,1,Confirmed,,Walk-in,0
2025-09-10,2025-09-10,5,Confirmed,,Walk-in,0
2025-09-10,2025-09-10,1,Confirmed,,Walk-in,0
2025-09-10,2025-09-10,2,Confirmed,,Walk-in,0
2025-09-10,2025-09-10,1,Confirmed,,Walk-in,0
2025-09-10,2025-09-10,2,Confirmed,,Walk-in,0
2025-09-10,2025-09-10,3,Confirmed,,Walk-in,0
2025-09-10,2025-09-10,1,Confirmed,,Walk-in,0
2025-09-10,2025-09-10,1,Confirmed,,Walk-in,0
2025-09-10,2025-09-10,1,Confirmed,,Walk-in,0
2025-09-10,2025-09-10,1,Confirmed,,Walk-in,0
2025-09-10,2025-09-10,12,Confirmed,,Walk-in,0
2025-09-10,2025-09-10,4,Confirmed,,Walk-in,0
2025-09-10,2025-09-10,3,Confirmed,,Walk-in,0
2025-09-10,2025-11-03,2,Confirmed,,Reservation,54
2025-09-10,2025-10-27,12,Cancel in check-in stage,2025-10-27,Reservation,47
2025-09-10,2026-02-19,3,Confirmed,,Reservation,162
2025-09-10,2026-01-17,3,Confirmed,,Reservation,129
2025-09-10,2025-11-08,2,Confirmed,,Reservation,59
2025-09-10,2025-09-12,7,Confirmed,,Reservation,2
2025-09-10,2025-10-14,3,Confirmed,,Reservation,34
2025-09-10,2026-06-17,1,Confirmed,,Reservation,280
2025-09-10,2026-06-04,6,Confirmed,,Reservation,267
2025-09-10,2026-02-11,2,Confirmed,,Reservation,154
2025-09-10,2025-09-28,1,Confirmed,,Reservation,18
2025-09-10,2026-01-01,1,Cancel in check-in stage,2026-01-01,Reservation,113
2025-09-10,2025-09-12,5,Confirmed,,Reservation,2
2025-09-10,2025-10-05,1,Confirmed,,Reservation,25
2025-09-10,2026-07-20,1,Confirmed,,Reservation,313
2025-09-10,2026-01-17,1,Confirmed,,Reservation,129
2025-09-10,2026-04-07,2,Confirmed,,Reservation,209
2025-09-10,2025-12-18,3,Confirmed,,Reservation,99
2025-09-10,2025-12-04,1,Confirmed,,Reservation,85
2025-09-10,2025-12-05,9,Confirmed,,Reservation,86
2025-09-10,2025-09-17,2,Confirmed,,Reservation,7
2025-09-10,2026-01-06,2,Confirmed,,Reservation,118
2025-09-10,2025-10-31,1,Confirmed,,Reservation,51
2025-09-10,2026-01-05,1,Confirmed,,Reservation,117
2025-09-10,2025-09-11,1,Confirmed,,Reservation,1
2025-09-10,2026-03-14,3,Confirmed,,Reservation,185
2025-09-10,2026-01-31,1,Confirmed,,Reservation,143
2025-09-10,2025-10-03,6,Cancel in check-in stage,2025-10-03,Reservation,23
2025-09-10,2026-07-04,2,Confirmed,,Reservation,297
2025-09-10,2025-10-21,2,Confirmed,,Reservation,41
2025-09-10,2025-09-16,3,Confirmed,,Reservation,6
2025-09-10,2025-10-07,2,Confirmed,,Reservation,27
2025-09-10,2025-11-12,3,Cancel in reservation stage,2025-09-26,Reservation,63
2025-09-10,2025-12-19,2,Confirmed,,Reservation,100
2025-09-11,2025-09-11,2,Confirmed,,Walk-in,0
2025-09-11,2025-09-11,1,Confirmed,,Walk-in,0
2025-09-11,2025-09-11,3,Confirmed,,Walk-in,0
2025-09-11,2025-09-11,6,Confirmed,,Walk-in,0
2025-09-11,2025-09-11,7,Confirmed,,Walk-in,0
2025-09-11,2025-09-11,8,Confirmed,,Walk-in,0
2025-09-11,2025-09-11,4,Confirmed,,Walk-in,0
2025-09-11,2025-09-19,1,Confirmed,,Reservation,8
2025-09-11,2025-09-14,5,Confirmed,,Reservation,3
2025-09-11,2025-11-17,1,Confirmed,,Reservation,67
2025-09-11,2025-11-20,4,Cancel in check-in stage,2025-11-20,Reservation,70
2025-09-11,2025-09-13,2,Confirmed,,Reservation,2
2025-09-11,2025-10-03,1,Cancel in reservation stage,2025-09-18,Reservation,22
2025-09-11,2025-09-19,1,Confirmed,,Reservation,8
2025-09-11,2025-10-23,1,Confirmed,,Reservation,42
2025-09-11,2026-01-31,3,Confirmed,,Reservation,142
2025-09-11,2025-09-19,2,Confirmed,,Reservation,8
2025-09-11,2025-10-04,5,Confirmed,,Reservation,23
2025-09-11,2026-03-30,11,Cancel in reservation stage,2025-10-22,Reservation,200
2025-09-11,2025-11-03,4,Confirmed,,Reservation,53
2025-09-11,2025-10-02,2,Cancel in reservation stage,2025-09-30,Reservation,21
2025-09-11,2025-09-25,4,Confirmed,,Reservation,14
2025-09-11,2026-03-19,6,Confirmed,,Reservation,189
2025-09-11,2025-12-27,2,Confirmed,,Reservation,107
2025-09-11,2026-08-26,8,Confirmed,,Reservation,349
2025-09-11,2025-09-20,7,Confirmed,,Reservation,9
2025-09-11,2025-10-20,10,Cancel in reservation stage,2025-09-16,Reservation,39
2025-09-11,2025-09-16,2,Cancel in reservation stage,2025-09-15,Reservation,5
2025-09-11,2025-09-13,1,Confirmed,,Reservation,2
2025-09-11,2026-01-21,1,Confirmed,,Reservation,132
2025-09-11,2026-04-05,2,Confirmed,,Reservation,206
2025-09-11,2025-11-10,17,Confirmed,,Reservation,60
2025-09-11,2025-10-17,8,Confirmed,,Reservation,36
2025-09-11,2025-12-01,5,Confirmed,,Reservation,81
2025-09-11,2025-10-12,5,Confirmed,,Reservation,31
2025-09-11,2026-04-15,5,Confirmed,,Reservation,216
2025-09-11,2025-10-10,3,Confirmed,,Reservation,29
2025-09-11,2025-09-19,5,Confirmed,,Reservation,8
2025-09-11,2025-12-07,1,Confirmed,,Reservation,87
2025-09-11,2025-10-31,3,Cancel in check-in stage,2025-10-31,Reservation,50
2025-09-12,2025-09-12,2,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,2,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,2,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,2,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,4,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,7,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,3,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,1,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,3,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,2,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,2,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,2,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,3,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,4,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,2,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,5,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,3,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,3,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,4,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,1,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,2,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,1,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,2,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,1,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,2,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,6,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,5,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,5,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,1,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,4,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,2,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,1,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,1,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,1,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,3,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,3,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,1,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,4,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,5,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,2,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,7,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,3,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,9,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,1,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,1,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,2,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,2,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,2,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,2,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,1,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,1,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,2,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,1,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,2,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,2,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,6,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,1,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,2,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,3,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,7,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,1,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,2,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,1,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,4,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,4,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,3,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,3,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,1,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,1,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,2,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,2,Confirmed,,Walk-in,0
2025-09-12,2025-09-12,2,Confirmed,,Walk-in,0
2025-09-12,2025-11-29,5,Confirmed,,Reservation,78
2025-09-12,2026-02-27,8,Confirmed,,Reservation,168
2025-09-12,2025-09-20,8,Confirmed,,Reservation,8
2025-09-12,2026-04-05,3,Confirmed,,Reservation,205
2025-09-12,2025-12-30,1,Confirmed,,Reservation,109
2025-09-12,2025-12-15,2,Cancel in reservation stage,2025-11-13,Reservation,94
2025-09-12,2026-01-14,4,Confirmed,,Reservation,124
2025-09-12,2025-11-13,3,Confirmed,,Reservation,62
2025-09-12,2025-09-20,1,Confirmed,,Reservation,8
2025-09-12,2026-03-28,1,Confirmed,,Reservation,197
2025-09-12,2025-12-10,3,Confirmed,,Reservation,89
2025-09-12,2025-12-31,1,Cancel in reservation stage,2025-10-18,Reservation,110
2025-09-12,2025-10-24,3,Confirmed,,Reservation,42
2025-09-12,2025-11-30,2,Confirmed,,Reservation,79
2025-09-12,2025-10-08,11,Confirmed,,Reservation,26
2025-09-12,2025-12-19,3,Confirmed,,Reservation,98
2025-09-12,2025-09-21,13,Confirmed,,Reservation,9
2025-09-12,2026-03-22,2,Confirmed,,Reservation,191
2025-09-12,2025-09-19,5,Confirmed,,Reservation,7
2025-09-12,2025-11-11,2,Confirmed,,Reservation,60
2025-09-12,2025-10-11,4,Confirmed,,Reservation,29
2025-09-13,2025-09-13,1,Confirmed,,Walk-in,0
2025-09-13,2025-09-13,5,Confirmed,,Walk-in,0
2025-09-13,2025-09-13,11,Confirmed,,Walk-in,0
2025-09-13,2025-09-13,5,Confirmed,,Walk-in,0
2025-09-13,2025-09-13,4,Confirmed,,Walk-in,0
2025-09-13,2025-09-13,2,Confirmed,,Walk-in,0
2025-09-13,2025-09-13,2,Confirmed,,Walk-in,0
2025-09-13,2025-09-13,3,Confirmed,,Walk-in,0
2025-09-13,2025-09-13,3,Confirmed,,Walk-in,0
2025-09-13,2025-09-13,1,Confirmed,,Walk-in,0
2025-09-13,2025-09-13,1,Confirmed,,Walk-in,0
2025-09-13,2025-09-13,1,Confirmed,,Walk-in,0
2025-09-13,2025-09-13,3,Confirmed,,Walk-in,0
2025-09-13,2025-09-13,1,Confirmed,,Walk-in,0
2025-09-13,2025-09-13,1,Confirmed,,Walk-in,0
2025-09-13,2025-09-13,2,Confirmed,,Walk-in,0
2025-09-13,2025-09-13,1,Confirmed,,Walk-in,0
2025-09-13,2026-06-17,5,Confirmed,,Reservation,277
2025-09-13,2025-09-15,5,Confirmed,,Reservation,2
2025-09-13,2026-01-13,6,Confirmed,,Reservation,122
2025-09-13,2025-10-06,2,Confirmed,,Reservation,23
2025-09-13,2026-04-01,1,Confirmed,,Reservation,200
2025-09-13,2025-09-24,2,Cancel in reservation stage,2025-09-22,Reservation,11
2025-09-13,2025-09-23,4,Confirmed,,Reservation,10
2025-09-13,2025-10-25,1,Confirmed,,Reservation,42
2025-09-13,2025-11-14,4,Confirmed,,Reservation,62
2025-09-13,2025-11-22,9,Confirmed,,Reservation,70
2025-09-13,2025-10-03,1,Confirmed,,Reservation,20
2025-09-13,2026-08-22,1,Confirmed,,Reservation,343
2025-09-13,2026-03-02,3,Confirmed,,Reservation,170
2025-09-13,2026-02-02,2,Confirmed,,Reservation,142
2025-09-13,2026-03-27,3,Confirmed,,Reservation,195
2025-09-13,2026-03-30,1,Confirmed,,Reservation,198
2025-09-13,2025-11-07,2,Confirmed,,Reservation,55
2025-09-13,2025-09-15,1,Confirmed,,Reservation,2
2025-09-13,2025-12-11,7,Confirmed,,Reservation,89
2025-09-13,2025-09-19,3,Confirmed,,Reservation,6
2025-09-13,2026-03-07,2,Confirmed,,Reservation,175
2025-09-13,2025-11-25,5,Confirmed,,Reservation,73
2025-09-13,2026-01-28,3,Confirmed,,Reservation,137
2025-09-13,2026-01-24,1,Confirmed,,Reservation,133
2025-09-14,2025-09-14,3,Confirmed,,Walk-in,0
2025-09-14,2025-09-14,5,Confirmed,,Walk-in,0
2025-09-14,2025-09-14,7,Confirmed,,Walk-in,0
2025-09-14,2025-09-14,7,Confirmed,,Walk-in,0
2025-09-14,2025-09-14,1,Confirmed,,Walk-in,0
2025-09-14,2025-09-14,2,Confirmed,,Walk-in,0
2025-09-14,2025-09-14,2,Confirmed,,Walk-in,0
2025-09-14,2025-09-14,1,Confirmed,,Walk-in,0
2025-09-14,2025-09-14,2,Confirmed,,Walk-in,0
2025-09-14,2025-09-14,1,Confirmed,,Walk-in,0
2025-09-14,2025-09-14,6,Confirmed,,Walk-in,0
2025-09-14,2025-09-14,7,Confirmed,,Walk-in,0
2025-09-14,2026-04-04,6,Confirmed,,Reservation,202
2025-09-14,2026-07-10,4,Confirmed,,Reservation,299
2025-09-14,2026-01-02,1,Confirmed,,Reservation,110
2025-09-14,2025-10-19,4,Cancel in reservation stage,2025-09-17,Reservation,35
2025-09-14,2025-10-24,1,Confirmed,,Reservation,40
2025-09-14,2025-10-02,4,Confirmed,,Reservation,18
2025-09-14,2025-09-15,17,Cancel in reservation stage,2025-09-14,Reservation,1
2025-09-14,2026-01-03,1,Confirmed,,Reservation,111
2025-09-14,2025-10-31,10,Confirmed,,Reservation,47
2025-09-14,2026-03-03,4,Confirmed,,Reservation,170
