Type,Reservation Day,Check-in Day,Occupancy_duration,Decision
True,115,114,1,1
True,115,114,1,1
True,115,112,3,1
True,115,107,8,1
True,116,115,1,1
True,116,115,1,1
True,179,178,1,1
True,116,109,7,1
True,116,115,1,1
True,116,107,9,1
True,116,107,9,1
True,117,115,2,1
True,117,115,2,1
True,117,115,2,1
True,117,115,2,1
True,117,115,2,1
True,117,115,2,1
True,117,115,2,1
True,117,115,2,1
True,117,115,2,1
True,117,115,2,1
True,117,115,2,1
True,117,115,2,1
True,117,115,2,1
True,117,115,2,1
True,117,115,2,1
True,117,115,2,1
True,117,115,2,1
True,117,115,2,1
True,117,115,2,1
True,117,115,2,1
True,117,115,2,1
True,117,115,2,1
True,117,115,2,1
True,117,115,2,1
True,117,110,7,1
True,117,113,4,1
True,117,116,1,1
True,117,115,2,1
True,117,115,2,1
True,117,115,2,1
True,117,110,7,1
True,117,116,1,1
True,207,206,1,1
True,118,112,6,1
True,118,116,2,1
True,118,113,5,1
True,118,116,2,1
True,118,117,1,1
True,118,117,1,1
True,119,117,2,1
True,119,113,6,1
True,119,113,6,1
True,119,113,6,1
True,119,113,6,1
True,119,113,6,1
True,119,113,6,1
True,119,113,6,1
True,119,113,6,1
True,119,113,6,1
True,119,113,6,1
True,119,113,6,1
True,119,113,6,1
True,119,113,6,1
True,119,113,6,1
True,119,113,6,1
True,119,113,6,1
True,119,112,7,1
True,119,118,1,1
True,119,118,1,1
True,119,118,1,1
True,119,112,7,1
True,119,112,7,1
True,119,112,7,1
True,119,112,7,1
True,119,112,7,1
True,119,112,7,1
True,119,112,7,1
True,119,112,7,1
True,119,117,2,1
True,119,112,7,1
True,119,112,7,1
True,119,112,7,1
True,119,113,6,1
True,119,112,7,1
True,119,112,7,1
True,119,112,7,1
True,119,112,7,1
True,119,112,7,1
True,119,112,7,1
True,119,112,7,1
True,119,112,7,1
True,119,112,7,1
True,119,112,7,1
True,119,112,7,1
True,119,112,7,1
True,119,112,7,1
True,119,118,1,1
True,119,112,7,1
True,119,112,7,1
True,119,112,7,1
True,119,112,7,1
True,119,112,7,1
True,119,112,7,1
True,119,112,7,1
True,119,112,7,1
True,119,112,7,1
True,120,116,4,1
True,120,113,7,1
True,120,113,7,1
True,120,113,7,1
True,120,113,7,1
True,120,113,7,1
True,120,117,3,1
True,120,117,3,1
True,120,117,3,1
True,120,117,3,1
True,120,118,2,1
True,120,118,2,1
True,120,113,7,1
True,120,119,1,1
True,120,117,3,1
True,120,119,1,1
True,136,135,1,1
True,120,119,1,1
True,120,117,3,1
True,120,119,1,1
True,120,119,1,1
True,124,122,2,1
True,120,113,7,1
True,120,119,1,1
True,120,118,2,1
True,120,114,6,1
True,120,117,3,1
True,120,113,7,1
True,121,119,2,1
True,121,119,2,1
True,121,119,2,1
True,121,117,4,1
True,121,119,2,1
True,121,119,2,1
True,121,119,2,1
True,121,119,2,1
True,121,119,2,1
True,121,119,2,1
True,121,119,2,1
True,121,119,2,1
True,121,119,2,1
True,121,119,2,1
True,121,119,2,1
True,121,119,2,1
True,121,118,3,1
True,121,119,2,1
True,121,118,3,1
True,183,180,3,1
True,121,119,2,1
True,121,119,2,1
True,121,119,2,1
True,122,121,1,1
True,121,118,3,1
True,122,122,0,1
True,122,119,3,1
True,122,119,3,1
True,122,119,3,1
True,122,119,3,1
True,122,119,3,1
True,122,119,3,1
True,122,119,3,1
True,122,119,3,1
True,122,119,3,1
True,122,119,3,1
True,122,119,3,1
True,122,119,3,1
True,122,119,3,1
True,122,119,3,1
True,122,119,3,1
True,122,119,3,1
True,122,121,1,1
True,122,118,4,1
True,122,118,4,1
True,122,121,1,1
True,122,119,3,1
True,122,117,5,1
True,122,119,3,1
True,122,119,3,1
True,122,120,2,1
True,122,119,3,1
True,122,120,2,1
True,122,120,2,1
True,122,120,2,1
True,122,121,1,1
True,184,183,1,1
True,122,119,3,1
True,122,119,3,1
True,123,120,3,1
True,123,122,1,1
True,160,156,4,1
True,123,122,1,1
True,123,120,3,1
True,123,119,4,1
True,123,121,2,1
True,123,121,2,1
True,123,119,4,1
True,123,119,4,1
True,123,119,4,1
True,123,122,1,1
True,124,123,1,1
True,124,123,1,1
True,124,122,2,1
True,124,123,1,1
True,124,117,7,1
True,124,123,1,1
True,124,123,1,1
True,124,122,2,1
True,124,122,2,1
True,124,122,2,1
True,124,123,1,1
True,124,119,5,1
True,125,121,4,1
True,125,123,2,1
True,125,117,8,1
True,125,123,2,1
True,126,125,1,1
True,125,123,2,1
True,126,125,1,1
True,125,123,2,1
True,126,125,1,1
True,125,118,7,1
True,125,124,1,1
True,125,120,5,1
True,125,124,1,1
True,125,123,2,1
True,125,122,3,1
True,125,124,1,1
True,125,124,1,1
True,127,126,1,1
True,126,119,7,1
True,126,119,7,1
True,126,119,7,1
True,126,119,7,1
True,126,119,7,1
True,126,119,7,1
True,126,119,7,1
True,126,119,7,1
True,126,119,7,1
True,126,105,21,1
True,126,124,2,1
True,126,125,1,1
True,126,125,1,1
True,127,121,6,1
True,127,113,14,1
True,127,120,7,1
True,127,120,7,1
True,127,120,7,1
True,127,120,7,1
True,127,120,7,1
True,127,120,7,1
True,127,120,7,1
True,127,120,7,1
True,127,120,7,1
True,127,120,7,1
True,127,120,7,1
True,127,120,7,1
True,127,120,7,1
True,127,120,7,1
True,127,120,7,1
True,127,120,7,1
True,127,120,7,1
True,127,125,2,1
True,127,125,2,1
True,127,124,3,1
True,127,124,3,1
True,127,124,3,1
True,127,125,2,1
True,127,124,3,1
True,127,125,2,1
True,127,125,2,1
True,127,125,2,1
True,127,122,5,1
True,128,128,0,1
True,128,121,7,1
True,128,121,7,1
True,129,128,1,1
True,128,127,1,1
True,128,123,5,1
True,128,127,1,1
True,128,123,5,1
True,128,123,5,1
True,128,123,5,1
True,128,123,5,1
True,128,123,5,1
True,128,123,5,1
True,128,127,1,1
True,128,127,1,1
True,128,123,5,1
True,128,126,2,1
True,128,127,1,1
True,128,121,7,1
True,128,125,3,1
True,128,125,3,1
True,128,127,1,1
True,128,126,2,1
True,128,128,0,1
True,135,128,7,1
True,135,128,7,1
True,129,119,10,1
True,129,122,7,1
True,129,127,2,1
True,129,127,2,1
True,129,122,7,1
True,129,122,7,1
True,129,126,3,1
True,129,122,7,1
True,129,122,7,1
True,129,122,7,1
True,129,126,3,1
True,129,127,2,1
True,129,127,2,1
True,129,124,5,1
True,130,129,1,1
True,130,128,2,1
True,130,127,3,1
True,130,127,3,1
True,130,128,2,1
True,130,128,2,1
True,130,126,4,1
True,130,123,7,1
True,130,129,1,1
True,130,126,4,1
True,130,128,2,1
True,131,130,1,1
True,130,127,3,1
True,130,129,1,1
True,130,127,3,1
True,130,129,1,1
True,131,129,2,1
True,131,129,2,1
True,131,121,10,1
True,131,121,10,1
True,131,124,7,1
True,131,124,7,1
True,131,129,2,1
True,131,128,3,1
True,131,128,3,1
True,131,124,7,1
True,131,127,4,1
True,131,126,5,1
True,131,128,3,1
True,132,128,4,1
True,132,128,4,1
True,132,128,4,1
True,132,128,4,1
True,132,125,7,1
True,132,129,3,1
True,132,130,2,1
True,132,131,1,1
True,132,131,1,1
True,132,131,1,1
True,132,130,2,1
True,132,127,5,1
True,132,129,3,1
True,132,129,3,1
True,132,130,2,1
True,132,129,3,1
True,132,128,4,1
True,132,131,1,1
True,132,131,1,1
True,133,129,4,1
True,133,129,4,1
True,133,129,4,1
True,133,129,4,1
True,133,129,4,1
True,133,129,4,1
True,133,129,4,1
True,133,129,4,1
True,133,129,4,1
True,133,132,1,1
True,133,130,3,1
True,133,132,1,1
True,133,132,1,1
True,133,132,1,1
True,133,132,1,1
True,133,128,5,1
True,134,127,7,1
True,134,124,10,1
True,134,124,10,1
True,134,127,7,1
True,134,126,8,1
True,134,131,3,1
True,134,127,7,1
True,134,129,5,1
True,134,133,1,1
True,134,129,5,1
True,134,132,2,1
True,134,127,7,1
True,141,134,7,1
True,135,121,14,1
True,135,121,14,1
True,135,132,3,1
True,135,132,3,1
True,135,128,7,1
True,135,128,7,1
True,135,128,7,1
True,135,128,7,1
True,135,128,7,1
True,135,128,7,1
True,135,128,7,1
True,135,128,7,1
True,135,128,7,1
True,135,128,7,1
True,135,128,7,1
True,135,128,7,1
True,135,128,7,1
True,135,128,7,1
True,135,128,7,1
True,135,134,1,1
True,135,130,5,1
True,135,128,7,1
True,135,133,2,1
True,136,133,3,1
True,136,132,4,1
True,136,135,1,1
True,136,129,7,1
True,136,135,1,1
True,136,135,1,1
True,136,135,1,1
True,136,133,3,1
True,136,135,1,1
True,136,135,1,1
True,136,135,1,1
True,136,127,9,1
True,136,135,1,1
True,136,132,4,1
True,136,135,1,1
True,136,129,7,1
True,137,135,2,1
True,137,135,2,1
True,137,135,2,1
True,137,130,7,1
True,137,136,1,1
True,137,133,4,1
True,137,133,4,1
True,137,130,7,1
True,137,130,7,1
True,137,130,7,1
True,137,123,14,1
True,137,136,1,1
True,137,130,7,1
True,138,132,6,1
True,138,133,5,1
True,138,124,14,1
True,138,127,11,1
True,138,137,1,1
True,138,132,6,1
True,139,138,1,1
True,138,136,2,1
True,138,135,3,1
True,138,137,1,1
True,138,135,3,1
True,138,133,5,1
True,138,133,5,1
True,138,136,2,1
True,138,134,4,1
True,138,131,7,1
True,138,131,7,1
True,138,136,2,1
True,138,124,14,1
True,138,135,3,1
True,138,136,2,1
True,139,132,7,1
True,139,134,5,1
True,139,134,5,1
True,139,135,4,1
True,139,138,1,1
True,139,137,2,1
True,139,134,5,1
True,139,135,4,1
True,140,133,7,1
True,140,133,7,1
True,140,133,7,1
True,140,133,7,1
True,140,133,7,1
True,140,132,8,1
True,140,133,7,1
True,140,137,3,1
True,140,137,3,1
True,140,133,7,1
True,140,136,4,1
True,140,133,7,1
True,141,140,1,1
True,140,138,2,1
True,140,137,3,1
True,140,133,7,1
True,141,134,7,1
True,141,134,7,1
True,141,131,10,1
True,141,134,7,1
True,141,134,7,1
True,141,131,10,1
True,141,136,5,1
True,141,139,2,1
True,141,139,2,1
True,141,140,1,1
True,141,138,3,1
True,141,140,1,1
True,141,127,14,1
True,141,140,1,1
True,142,138,4,1
True,142,135,7,1
True,142,135,7,1
True,142,135,7,1
True,142,128,14,1
True,142,128,14,1
True,142,140,2,1
True,142,135,7,1
True,142,139,3,1
True,142,141,1,1
True,142,141,1,1
True,142,138,4,1
True,142,138,4,1
True,142,138,4,1
True,142,141,1,1
True,142,138,4,1
True,142,141,1,1
True,142,140,2,1
True,142,135,7,1
True,142,141,1,1
True,142,127,15,1
True,143,136,7,1
True,143,136,7,1
True,143,136,7,1
True,143,136,7,1
True,143,136,7,1
True,143,136,7,1
True,143,136,7,1
True,143,142,1,1
True,143,136,7,1
True,143,136,7,1
True,143,142,1,1
True,143,136,7,1
True,143,142,1,1
True,143,136,7,1
True,143,142,1,1
True,143,136,7,1
True,143,136,7,1
True,143,136,7,1
True,143,131,12,1
True,143,139,4,1
True,143,136,7,1
True,144,135,9,1
True,144,137,7,1
True,144,137,7,1
True,144,142,2,1
True,144,143,1,1
True,144,143,1,1
True,144,143,1,1
True,144,143,1,1
True,145,144,1,1
True,145,144,1,1
True,233,230,3,1
True,144,137,7,1
True,144,138,6,1
True,144,140,4,1
True,144,142,2,1
True,144,134,10,1
True,144,130,14,1
True,144,141,3,1
True,144,141,3,1
True,144,142,2,1
True,145,138,7,1
True,145,135,10,1
True,145,138,7,1
True,145,138,7,1
True,145,138,7,1
True,145,138,7,1
True,145,144,1,1
True,145,138,7,1
True,145,138,7,1
True,145,143,2,1
True,145,144,1,1
True,145,144,1,1
True,145,144,1,1
True,145,144,1,1
True,145,143,2,1
True,145,143,2,1
True,145,143,2,1
True,145,144,1,1
True,145,143,2,1
True,145,143,2,1
True,145,143,2,1
True,145,136,9,1
True,145,143,2,1
True,145,144,1,1
True,145,144,1,1
True,145,143,2,1
True,145,143,2,1
True,145,143,2,1
True,145,144,1,1
True,145,144,1,1
True,145,144,1,1
True,145,143,2,1
True,145,143,2,1
True,145,143,2,1
True,145,143,2,1
True,145,143,2,1
True,145,141,4,1
True,145,144,1,1
True,145,141,4,1
True,145,134,11,1
True,145,138,7,1
True,145,143,2,1
True,145,138,7,1
True,145,138,7,1
True,145,144,1,1
True,145,144,1,1
True,145,144,1,1
True,146,132,14,1
True,146,139,7,1
True,146,143,3,1
True,146,139,7,1
True,146,144,2,1
True,146,144,2,1
True,146,142,4,1
True,146,144,2,1
True,146,145,1,1
True,146,143,3,1
True,147,139,8,1
True,147,139,8,1
True,147,140,7,1
True,147,138,9,1
True,147,141,6,1
True,147,145,2,1
True,147,142,5,1
True,147,144,3,1
True,147,140,7,1
True,147,143,4,1
True,147,146,1,1
True,148,141,7,1
True,148,145,3,1
True,148,145,3,1
True,148,145,3,1
True,148,145,3,1
True,148,141,7,1
True,148,145,3,1
True,148,145,3,1
True,148,143,5,1
True,148,146,2,1
True,148,145,3,1
True,149,148,1,1
True,148,145,3,1
True,149,148,1,1
True,148,145,3,1
True,148,141,7,1
True,148,145,3,1
True,149,148,1,1
True,148,145,3,1
True,151,148,3,1
True,148,141,7,1
True,148,141,7,1
True,148,141,7,1
True,148,141,7,1
True,148,145,3,1
True,148,145,3,1
True,148,145,3,1
True,149,148,1,1
True,149,145,4,1
True,149,142,7,1
True,149,145,4,1
True,149,144,5,1
True,149,145,4,1
True,149,147,2,1
True,149,146,3,1
True,149,144,5,1
True,149,147,2,1
True,155,153,2,1
True,149,146,3,1
True,149,142,7,1
True,149,145,4,1
True,149,145,4,1
True,149,147,2,1
True,150,140,10,1
True,150,145,5,1
True,150,145,5,1
True,150,145,5,1
True,150,146,4,1
True,150,149,1,1
True,150,140,10,1
True,150,148,2,1
True,150,149,1,1
True,150,148,2,1
True,150,149,1,1
True,151,151,6,1
True,151,149,2,1
True,151,143,8,1
True,151,144,7,1
True,151,150,1,1
True,151,150,1,1
True,151,144,7,1
True,151,148,3,1
True,151,147,4,1
True,151,148,3,1
True,151,149,2,1
True,152,138,14,1
True,152,145,7,1
True,152,145,7,1
True,152,142,10,1
True,152,145,7,1
True,152,145,7,1
True,152,145,7,1
True,152,145,7,1
True,152,145,7,1
True,152,145,7,1
True,152,145,7,1
True,152,145,7,1
True,152,148,4,1
True,152,145,7,1
True,152,145,7,1
True,152,145,7,1
True,152,145,7,1
True,152,151,1,1
True,152,151,1,1
True,152,151,1,1
True,152,148,4,1
True,152,148,4,1
True,152,138,14,1
True,152,148,4,1
True,152,148,4,1
True,152,148,4,1
True,152,148,4,1
True,152,148,4,1
True,152,148,4,1
True,152,145,7,1
True,152,148,4,1
True,152,148,4,1
True,152,148,4,1
True,152,148,4,1
True,152,150,2,1
True,152,145,7,1
True,152,148,4,1
True,152,145,7,1
True,152,148,4,1
True,152,151,1,1
True,152,145,7,1
True,152,145,7,1
True,152,145,7,1
True,152,148,4,1
True,152,148,4,1
True,152,148,4,1
True,153,146,7,1
True,153,152,1,1
True,153,152,1,1
True,153,152,1,1
True,153,152,1,1
True,153,150,3,1
True,153,151,2,1
True,153,152,1,1
True,153,149,4,1
True,154,153,1,1
True,153,149,4,1
True,153,150,3,1
True,154,149,5,1
True,154,147,7,1
True,154,149,5,1
True,154,147,7,1
True,154,153,1,1
True,154,147,7,1
True,154,147,7,1
True,154,153,1,1
True,154,152,2,1
True,154,152,2,1
True,154,153,1,1
True,154,151,3,1
True,154,151,3,1
True,154,150,4,1
True,154,152,2,1
True,178,177,1,1
True,154,153,1,1
True,154,152,2,1
True,154,152,2,1
True,154,152,2,1
True,154,152,2,1
True,154,152,2,1
True,155,154,1,1
True,154,153,1,1
True,154,152,2,1
True,154,152,2,1
True,154,153,1,1
True,154,153,1,1
True,154,153,1,1
True,154,152,2,1
True,155,154,1,1
True,158,155,3,1
True,155,148,7,1
True,155,153,2,1
True,155,153,2,1
True,155,152,3,1
True,155,150,5,1
True,155,148,7,1
True,155,149,6,1
True,155,152,3,1
True,155,152,3,1
True,155,153,2,1
True,155,153,2,1
True,155,146,9,1
True,155,152,3,1
True,155,146,9,1
True,155,153,2,1
True,155,154,1,1
True,156,149,7,1
True,156,152,4,1
True,156,149,7,1
True,156,154,2,1
True,156,152,4,1
True,156,152,4,1
True,156,152,4,1
True,156,142,14,1
True,156,149,7,1
True,156,152,4,1
True,157,143,14,1
True,157,154,3,1
True,158,154,4,1
True,158,157,1,1
True,158,157,1,1
True,158,157,1,1
True,158,157,1,1
True,158,155,3,1
True,158,157,1,1
True,158,151,7,1
True,158,151,7,1
True,158,151,7,1
True,158,153,5,1
True,158,151,7,1
True,158,151,7,1
True,158,151,7,1
True,158,153,5,1
True,158,153,5,1
True,159,152,7,1
True,159,152,7,1
True,159,155,4,1
True,159,149,10,1
True,159,149,10,1
True,159,158,1,1
True,159,158,1,1
True,159,152,7,1
True,159,152,7,1
True,159,158,1,1
True,159,149,10,1
True,159,145,14,1
True,159,152,7,1
True,159,155,4,1
True,159,155,4,1
True,159,149,10,1
True,159,155,4,1
True,159,155,4,1
True,159,155,4,1
True,160,159,1,1
True,160,153,7,1
True,160,157,3,1
True,160,155,5,1
True,160,159,1,1
True,160,159,1,1
True,160,156,4,1
True,160,159,1,1
True,160,157,3,1
True,160,153,7,1
True,160,158,2,1
True,160,156,4,1
True,160,150,10,1
True,160,153,7,1
True,161,154,7,1
True,161,155,6,1
True,161,154,7,1
True,161,159,2,1
True,163,161,2,1
True,161,154,7,1
True,161,154,7,1
True,161,160,1,1
True,161,157,4,1
True,161,155,6,1
True,161,159,2,1
True,162,161,1,1
True,161,154,7,1
True,161,154,7,1
True,161,154,7,1
True,161,154,7,1
True,161,154,7,1
True,161,160,1,1
True,164,161,3,1
True,161,160,1,1
True,161,155,6,1
True,161,154,7,1
True,161,156,5,1
True,161,154,7,1
True,161,154,7,1
True,161,154,7,1
True,161,159,2,1
True,163,161,2,1
True,162,148,14,1
True,162,155,7,1
True,162,161,1,1
True,162,161,1,1
True,162,161,1,1
True,162,159,3,1
True,162,160,2,1
True,162,156,6,1
True,162,160,2,1
True,162,160,2,1
True,162,161,1,1
True,162,159,3,1
True,162,159,3,1
True,162,161,1,1
True,162,159,3,1
True,162,160,2,1
True,162,160,2,1
True,162,161,1,1
True,162,161,1,1
True,162,160,2,1
True,162,155,7,1
True,162,161,1,1
True,162,155,7,1
True,162,160,2,1
True,162,160,2,1
True,168,162,6,1
True,163,159,4,1
True,163,159,4,1
True,163,149,14,1
True,163,149,14,1
True,163,160,3,1
True,163,160,3,1
True,163,160,3,1
True,163,161,2,1
True,163,158,5,1
True,163,161,2,1
True,163,161,2,1
True,163,159,4,1
True,163,156,7,1
True,163,156,7,1
True,163,161,2,1
True,163,158,5,1
True,163,156,7,1
True,163,162,1,1
True,163,160,3,1
True,164,157,7,1
True,164,159,5,1
True,164,162,2,1
True,164,162,2,1
True,164,161,3,1
True,164,161,3,1
True,165,163,2,1
True,165,163,2,1
True,165,163,2,1
True,165,163,2,1
True,165,163,2,1
True,165,163,2,1
True,165,158,7,1
True,165,155,10,1
True,165,164,1,1
True,165,163,2,1
True,165,163,2,1
True,165,155,10,1
True,165,163,2,1
True,165,161,4,1
True,166,159,7,1
True,166,162,4,1
True,166,159,7,1
True,166,159,7,1
True,166,159,7,1
True,166,162,4,1
True,166,165,1,1
True,166,162,4,1
True,166,162,4,1
True,166,161,5,1
True,166,162,4,1
True,166,162,4,1
True,166,162,4,1
True,166,162,4,1
True,166,163,3,1
True,166,163,3,1
True,166,161,5,1
True,166,162,4,1
True,166,164,2,1
True,166,165,1,1
True,166,165,1,1
True,166,165,1,1
True,167,166,1,1
True,167,165,2,1
True,167,162,5,1
True,167,162,5,1
True,167,165,2,1
True,167,166,1,1
True,167,160,7,1
True,167,161,6,1
True,167,160,7,1
True,167,165,2,1
True,167,163,4,1
True,167,160,7,1
True,167,160,7,1
True,168,161,7,1
True,168,164,4,1
True,168,167,1,1
True,168,166,2,1
True,168,168,0,1
True,168,164,4,1
True,168,163,5,1
True,168,167,1,1
True,168,154,14,1
True,169,162,7,1
True,169,162,7,1
True,169,155,14,1
True,169,155,14,1
True,169,162,7,1
True,169,162,7,1
True,169,162,7,1
True,169,162,7,1
True,169,162,7,1
True,169,167,2,1
True,169,167,2,1
True,169,166,3,1
True,169,162,7,1
True,169,167,2,1
True,169,165,4,1
True,239,235,4,1
True,169,166,3,1
True,169,162,7,1
True,169,162,7,1
True,169,168,1,1
True,169,166,3,1
True,169,166,3,1
True,169,167,2,1
True,169,165,4,1
True,176,169,7,1
True,169,165,4,1
True,169,167,2,1
True,169,166,3,1
True,169,168,1,1
True,169,166,3,1
True,170,156,14,1
True,170,167,3,1
True,170,165,5,1
True,170,168,2,1
True,170,169,1,1
True,170,169,1,1
True,170,167,3,1
True,170,167,3,1
True,170,165,5,1
True,170,167,3,1
True,170,168,2,1
True,170,164,6,1
True,170,156,14,1
True,170,169,1,1
True,171,161,10,1
True,171,164,7,1
True,171,170,1,1
True,171,169,2,1
True,171,168,3,1
True,171,170,1,1
True,171,169,2,1
True,171,166,5,1
True,171,164,7,1
True,172,168,4,1
True,172,169,3,1
True,173,172,1,1
True,172,167,5,1
True,172,165,7,1
True,172,170,2,1
True,172,165,7,1
True,173,163,10,1
True,173,166,7,1
True,173,166,7,1
True,173,166,7,1
True,173,162,11,1
True,173,164,9,1
True,173,166,7,1
True,173,170,3,1
True,173,166,7,1
True,173,169,4,1
True,173,169,4,1
True,173,169,4,1
True,173,169,4,1
True,173,170,3,1
True,173,172,1,1
True,173,169,4,1
True,174,164,10,1
True,174,166,8,1
True,174,171,3,1
True,174,173,1,1
True,174,172,2,1
True,174,172,2,1
True,174,169,5,1
True,174,170,4,1
True,174,166,8,1
True,174,164,10,1
True,174,172,2,1
True,174,172,2,1
True,174,173,1,1
True,175,168,7,1
True,175,161,14,1
True,175,168,7,1
True,175,168,7,1
True,175,174,1,1
True,175,168,7,1
True,175,168,7,1
True,175,170,5,1
True,175,173,2,1
True,175,171,4,1
True,175,168,7,1
True,175,168,7,1
True,175,170,5,1
True,175,170,5,1
True,175,170,5,1
True,175,170,5,1
True,175,170,5,1
True,175,170,5,1
True,175,168,7,1
True,176,169,7,1
True,176,169,7,1
True,176,171,5,1
True,176,170,6,1
True,176,169,7,1
True,176,168,8,1
True,176,169,7,1
True,176,173,3,1
True,176,175,1,1
True,176,175,1,1
True,176,175,1,1
True,182,175,7,1
True,176,174,2,1
True,176,174,2,1
True,176,174,2,1
True,177,173,4,1
True,177,173,4,1
True,177,176,1,1
True,177,174,3,1
True,177,170,7,1
True,177,170,7,1
True,177,172,5,1
True,177,174,3,1
True,177,173,4,1
True,177,173,4,1
True,177,173,4,1
True,177,176,1,1
True,177,176,1,1
True,177,167,10,1
True,177,173,4,1
True,190,176,14,1
True,178,171,7,1
True,178,170,8,1
True,178,164,14,1
True,178,175,3,1
True,178,157,21,1
True,178,171,7,1
True,178,175,3,1
True,178,175,3,1
True,178,178,0,1
True,179,170,9,1
True,179,168,11,1
True,179,172,7,1
True,179,176,3,1
True,179,175,4,1
True,179,176,3,1
True,179,176,3,1
True,179,176,3,1
True,179,176,3,1
True,179,173,6,1
True,179,178,1,1
True,179,174,5,1
True,179,174,5,1
True,179,177,2,1
True,179,172,7,1
True,179,175,4,1
True,180,166,14,1
True,180,174,6,1
True,180,166,14,1
True,180,173,7,1
True,180,166,14,1
True,180,170,10,1
True,180,166,14,1
True,180,174,6,1
True,180,175,5,1
True,180,173,7,1
True,180,173,7,1
True,181,174,7,1
True,181,175,6,1
True,181,179,2,1
True,181,179,2,1
True,181,180,1,1
True,181,180,1,1
True,186,181,5,1
True,181,180,1,1
True,241,240,1,1
True,181,177,4,1
True,181,180,1,1
True,181,178,3,1
True,181,177,4,1
True,181,180,1,1
True,181,177,4,1
True,181,167,14,1
True,181,167,14,1
True,181,171,10,1
True,182,175,7,1
True,182,175,7,1
True,182,181,1,1
True,182,181,1,1
True,182,179,3,1
True,182,180,2,1
True,182,181,1,1
True,182,181,1,1
True,182,181,1,1
True,182,179,3,1
True,182,180,2,1
True,182,181,1,1
True,182,181,1,1
True,183,182,1,1
True,182,181,1,1
True,182,175,7,1
True,182,175,7,1
True,182,175,7,1
True,182,182,0,1
True,182,182,0,1
True,182,181,1,1
True,182,181,1,1
True,182,181,1,1
True,182,181,1,1
True,182,181,1,1
True,182,180,2,1
True,183,180,3,1
True,183,176,7,1
True,183,179,4,1
True,183,176,7,1
True,183,179,4,1
True,183,181,2,1
True,183,181,2,1
True,183,182,1,1
True,183,182,1,1
True,183,182,1,1
True,183,182,1,1
True,183,175,8,1
True,183,182,1,1
True,183,182,1,1
True,183,182,1,1
True,183,181,2,1
True,183,181,2,1
True,183,180,3,1
True,184,177,7,1
True,184,180,4,1
True,184,177,7,1
True,184,174,10,1
True,184,181,3,1
True,184,181,3,1
True,184,182,2,1
True,184,178,6,1
True,184,179,5,1
True,184,179,5,1
True,184,177,7,1
True,184,174,10,1
True,184,178,6,1
True,184,181,3,1
True,184,183,1,1
True,184,183,1,1
True,184,182,2,1
True,191,185,6,1
True,185,181,4,1
True,185,178,7,1
True,185,175,10,1
True,185,178,7,1
True,185,174,11,1
True,185,184,1,1
True,185,182,3,1
True,187,185,2,1
True,185,172,13,1
True,185,182,3,1
True,185,181,4,1
True,186,179,7,1
True,186,179,7,1
True,186,179,7,1
True,186,179,7,1
True,186,180,6,1
True,186,179,7,1
True,186,179,7,1
True,186,172,14,1
True,186,184,2,1
True,186,183,3,1
True,186,176,10,1
True,187,177,10,1
True,187,177,10,1
True,187,186,1,1
True,187,183,4,1
True,187,183,4,1
True,187,182,5,1
True,187,183,4,1
True,187,186,1,1
True,187,186,1,1
True,187,186,1,1
True,188,185,3,1
True,188,184,4,1
True,188,186,2,1
True,188,183,5,1
True,188,184,4,1
True,188,185,3,1
True,188,181,7,1
True,188,182,6,1
True,188,186,2,1
True,188,187,1,1
True,189,182,7,1
True,189,182,7,1
True,189,182,7,1
True,189,182,7,1
True,189,184,5,1
True,189,184,5,1
True,189,188,1,1
True,189,182,7,1
True,189,182,7,1
True,189,182,7,1
True,189,184,5,1
True,189,179,10,1
True,189,183,6,1
True,189,188,1,1
True,189,188,1,1
True,189,182,7,1
True,189,185,4,1
True,190,182,8,1
True,190,180,10,1
True,190,183,7,1
True,190,176,14,1
True,190,176,14,1
True,190,183,7,1
True,190,182,8,1
True,190,185,5,1
True,190,187,3,1
True,190,185,5,1
True,190,188,2,1
True,190,187,3,1
True,190,188,2,1
True,190,188,2,1
True,190,187,3,1
True,190,183,7,1
True,191,190,1,1
True,190,187,3,1
True,190,187,3,1
True,190,184,6,1
True,190,189,1,1
True,190,189,1,1
True,190,187,3,1
True,190,176,14,1
True,190,189,1,1
True,190,183,7,1
True,190,188,2,1
True,190,188,2,1
True,190,177,13,1
True,191,184,7,1
True,191,190,1,1
True,191,186,5,1
True,191,186,5,1
True,191,187,4,1
True,191,188,3,1
True,191,189,2,1
True,191,172,19,1
True,191,190,1,1
True,191,181,10,1
True,191,190,1,1
True,191,187,4,1
True,191,189,2,1
True,199,192,7,1
True,192,191,1,1
True,192,191,1,1
True,192,190,2,1
True,192,190,2,1
True,192,190,2,1
True,192,185,7,1
True,192,191,1,1
True,192,185,7,1
True,192,190,2,1
True,192,188,4,1
True,193,185,8,1
