Type,Reservation Day,Check-in Day,Occupancy_duration,Decision,Cancel_Date,Type_Marked,Lead_Time
True,2017-01-17,2017-07-14,8,1,,Reservation,178
True,2017-01-17,2017-07-14,8,1,,Reservation,178
True,2017-07-02,2017-07-17,5,1,,Reservation,15
True,2017-07-10,2017-07-16,6,1,,Reservation,6
True,2017-02-15,2017-07-12,10,1,,Reservation,147
True,2017-06-06,2017-07-20,2,1,,Reservation,44
True,2017-03-02,2017-07-13,9,1,,Reservation,133
True,2017-01-04,2017-07-19,3,1,,Reservation,196
True,2017-01-04,2017-07-17,5,1,,Reservation,194
True,2016-10-20,2017-07-15,7,1,,Reservation,268
True,2016-10-20,2017-07-15,7,1,,Reservation,268
True,2017-01-31,2017-07-19,4,1,,Reservation,169
True,2017-01-31,2017-07-19,4,1,,Reservation,169
True,2017-03-28,2017-07-17,6,1,,Reservation,111
True,2017-07-15,2017-07-21,2,1,,Reservation,6
True,2017-02-15,2017-07-18,5,1,,Reservation,153
True,2017-05-31,2017-07-20,3,1,,Reservation,50
True,2017-01-08,2017-07-20,3,1,,Reservation,193
True,2017-07-21,2017-07-22,1,1,,Reservation,1
True,2017-07-15,2017-07-17,6,1,,Reservation,2
True,2017-07-12,2017-07-21,2,1,,Reservation,9
True,2017-06-09,2017-07-18,5,1,,Reservation,39
True,2017-07-16,2017-07-22,1,1,,Reservation,6
True,2017-07-19,2017-07-23,1,1,,Reservation,4
True,2017-07-16,2017-07-22,1,1,,Reservation,6
True,2017-05-10,2017-07-18,5,1,,Reservation,69
True,2017-05-10,2017-07-18,5,1,,Reservation,69
True,2017-03-29,2017-07-16,7,1,,Reservation,109
True,2017-03-16,2017-07-14,9,1,,Reservation,120
True,2017-01-19,2017-07-16,7,1,,Reservation,178
True,2017-07-17,2017-07-19,4,1,,Reservation,2
True,2017-02-12,2017-07-14,10,1,,Reservation,152
True,2017-03-24,2017-07-17,7,1,,Reservation,115
True,2017-03-28,2017-07-17,7,1,,Reservation,111
True,2016-11-04,2017-07-17,7,1,,Reservation,255
True,2017-01-16,2017-07-17,7,1,,Reservation,182
True,2016-12-23,2017-07-18,6,1,,Reservation,207
True,2017-02-24,2017-07-15,9,1,,Reservation,141
True,2017-01-20,2017-07-18,6,1,,Reservation,179
True,2017-07-22,2017-07-23,1,1,,Reservation,1
True,2017-07-13,2017-07-21,3,1,,Reservation,8
True,2017-01-29,2017-07-20,4,1,,Reservation,172
True,2017-03-07,2017-07-21,3,1,,Reservation,136
True,2017-07-22,2017-07-22,2,1,,Walk-in,0
True,2017-03-12,2017-07-20,4,1,,Reservation,130
True,2017-06-02,2017-07-24,7,1,,Reservation,52
True,2017-02-02,2017-07-19,6,1,,Reservation,167
True,2017-02-14,2017-07-18,7,1,,Reservation,154
True,2017-07-11,2017-07-24,1,1,,Reservation,13
True,2017-01-27,2017-07-18,7,1,,Reservation,172
True,2017-01-30,2017-07-21,4,1,,Reservation,172
True,2017-02-18,2017-07-18,7,1,,Reservation,150
True,2017-02-09,2017-07-20,5,1,,Reservation,161
True,2017-01-15,2017-07-21,4,1,,Reservation,187
True,2017-07-11,2017-07-22,3,1,,Reservation,11
True,2016-09-04,2017-07-24,2,1,,Reservation,323
True,2017-07-25,2017-07-25,1,1,,Walk-in,0
True,2016-11-26,2017-07-04,22,1,,Reservation,220
True,2017-01-31,2017-07-16,10,1,,Reservation,166
True,2017-06-04,2017-07-23,3,1,,Reservation,49
True,2017-02-07,2017-07-16,10,1,,Reservation,159
True,2017-03-11,2017-07-17,9,1,,Reservation,128
True,2017-02-10,2017-07-20,6,1,,Reservation,160
True,2016-08-05,2017-07-20,7,1,,Reservation,349
True,2017-05-01,2017-07-20,7,1,,Reservation,80
True,2017-02-09,2017-07-13,14,1,,Reservation,154
True,2017-03-10,2017-07-13,14,1,,Reservation,125
True,2017-03-10,2017-07-13,14,1,,Reservation,125
True,2016-12-26,2017-07-24,3,1,,Reservation,210
True,2016-12-26,2017-07-24,3,1,,Reservation,210
True,2016-12-26,2017-07-24,3,1,,Reservation,210
True,2016-12-26,2017-07-24,3,1,,Reservation,210
True,2016-12-26,2017-07-24,3,1,,Reservation,210
True,2017-07-22,2017-07-24,3,1,,Reservation,2
True,2017-02-06,2017-07-20,7,1,,Reservation,164
True,2017-01-20,2017-07-20,7,1,,Reservation,181
True,2017-01-22,2017-07-22,5,1,,Reservation,181
True,2017-01-24,2017-07-23,4,1,,Reservation,180
True,2016-12-14,2017-07-23,4,1,,Reservation,221
True,2017-01-24,2017-07-23,4,1,,Reservation,180
True,2017-06-26,2017-07-22,5,1,,Reservation,26
True,2017-06-30,2017-07-23,4,1,,Reservation,23
True,2017-07-27,2017-07-27,1,1,,Walk-in,0
True,2017-02-16,2017-07-21,7,1,,Reservation,155
True,2017-03-28,2017-07-14,14,1,,Reservation,108
True,2016-08-10,2017-07-21,7,1,,Reservation,345
True,2016-08-24,2017-07-22,6,1,,Reservation,332
True,2017-01-04,2017-07-17,11,1,,Reservation,194
True,2017-07-27,2017-07-27,1,1,,Walk-in,0
True,2017-01-26,2017-07-24,4,1,,Reservation,179
True,2016-11-08,2017-07-24,4,1,,Reservation,258
True,2017-01-04,2017-07-17,11,1,,Reservation,194
True,2016-10-01,2017-07-24,5,1,,Reservation,296
True,2017-02-10,2017-07-22,7,1,,Reservation,162
True,2016-12-17,2017-07-24,5,1,,Reservation,219
True,2017-03-27,2017-07-22,7,1,,Reservation,117
True,2017-06-21,2017-07-24,5,1,,Reservation,33
True,2017-01-09,2017-07-23,6,1,,Reservation,195
True,2017-07-08,2017-07-26,3,1,,Reservation,18
True,2017-02-20,2017-07-24,5,1,,Reservation,154
True,2017-07-08,2017-07-23,6,1,,Reservation,15
True,2017-06-07,2017-07-28,1,1,,Reservation,51
True,2016-08-10,2017-07-21,8,1,,Reservation,345
True,2017-07-27,2017-07-27,2,1,,Walk-in,0
True,2017-07-29,2017-07-29,0,1,,Walk-in,0
True,2017-07-27,2017-07-27,2,1,,Walk-in,0
True,2017-06-29,2017-07-26,4,1,,Reservation,27
True,2017-01-16,2017-07-23,7,1,,Reservation,188
True,2017-06-28,2017-07-25,5,1,,Reservation,27
True,2017-07-10,2017-07-29,1,1,,Reservation,19
True,2017-07-10,2017-07-29,1,1,,Reservation,19
True,2017-07-10,2017-07-29,1,1,,Reservation,19
True,2017-07-24,2017-07-28,2,1,,Reservation,4
True,2017-07-10,2017-07-27,3,1,,Reservation,17
True,2017-07-29,2017-07-29,1,1,,Walk-in,0
True,2017-07-28,2017-07-28,3,1,,Walk-in,0
True,2017-02-01,2017-07-28,3,1,,Reservation,177
True,2017-01-27,2017-07-27,4,1,,Reservation,181
True,2017-01-29,2017-07-23,8,1,,Reservation,175
True,2017-07-13,2017-07-27,4,1,,Reservation,14
True,2017-07-09,2017-07-27,4,1,,Reservation,18
True,2017-06-08,2017-07-28,3,1,,Reservation,50
True,2017-01-13,2017-07-27,4,1,,Reservation,195
True,2017-06-29,2017-07-27,4,1,,Reservation,28
True,2017-06-25,2017-07-27,4,1,,Reservation,32
True,2017-07-10,2017-07-28,3,1,,Reservation,18
True,2017-06-02,2017-07-24,7,1,,Reservation,52
True,2017-07-20,2017-07-25,6,1,,Reservation,5
True,2017-07-28,2017-07-28,3,1,,Walk-in,0
True,2017-07-27,2017-07-28,3,1,,Reservation,1
True,2017-07-20,2017-07-28,3,1,,Reservation,8
True,2017-01-10,2017-07-24,7,1,,Reservation,195
True,2016-12-16,2017-07-27,5,1,,Reservation,223
True,2016-12-06,2017-07-25,7,1,,Reservation,231
True,2016-10-21,2017-07-24,8,1,,Reservation,276
True,2016-12-06,2017-07-25,7,1,,Reservation,231
True,2017-07-31,2017-07-31,1,1,,Walk-in,0
True,2016-10-21,2017-07-24,8,1,,Reservation,276
True,2017-07-30,2017-07-31,1,1,,Reservation,1
True,2017-07-03,2017-07-28,6,1,,Reservation,25
True,2017-07-27,2017-07-28,4,1,,Reservation,1
True,2017-07-09,2017-07-26,6,1,,Reservation,17
True,2017-07-09,2017-07-26,6,1,,Reservation,17
True,2016-08-23,2017-07-24,9,1,,Reservation,335
True,2016-08-23,2017-07-24,9,1,,Reservation,335
True,2017-03-21,2017-07-23,10,1,,Reservation,124
True,2017-03-21,2017-07-23,10,1,,Reservation,124
True,2017-03-21,2017-07-23,10,1,,Reservation,124
True,2017-07-28,2017-08-01,1,1,,Reservation,4
True,2017-07-05,2017-07-29,4,1,,Reservation,24
True,2017-05-31,2017-07-28,5,1,,Reservation,58
True,2017-05-31,2017-07-28,5,1,,Reservation,58
True,2017-03-28,2017-08-01,1,1,,Reservation,126
True,2017-01-10,2017-07-26,7,1,,Reservation,197
True,2016-12-31,2017-07-20,14,1,,Reservation,201
True,2016-11-13,2017-07-27,7,1,,Reservation,256
True,2017-02-14,2017-07-30,4,1,,Reservation,166
True,2017-01-26,2017-07-30,4,1,,Reservation,185
True,2017-01-23,2017-07-27,7,1,,Reservation,185
True,2017-05-18,2017-07-31,3,1,,Reservation,74
True,2017-01-31,2017-07-31,3,1,,Reservation,181
True,2016-11-10,2017-07-30,4,1,,Reservation,262
True,2017-01-24,2017-07-31,3,1,,Reservation,188
True,2016-10-15,2017-07-29,5,1,,Reservation,287
True,2017-06-30,2017-07-31,3,1,,Reservation,31
True,2016-12-13,2017-07-30,4,1,,Reservation,229
True,2016-12-13,2017-07-30,4,1,,Reservation,229
True,2017-01-31,2017-07-30,4,1,,Reservation,180
True,2017-01-24,2017-07-30,4,1,,Reservation,187
True,2017-07-26,2017-07-31,4,1,,Reservation,5
True,2017-07-04,2017-08-02,2,1,,Reservation,29
True,2016-09-13,2017-07-31,4,1,,Reservation,321
True,2017-01-27,2017-07-24,11,1,,Reservation,178
True,2017-07-27,2017-08-02,2,1,,Reservation,6
True,2017-04-26,2017-08-01,3,1,,Reservation,97
True,2016-12-14,2017-08-01,3,1,,Reservation,230
True,2017-06-20,2017-07-30,5,1,,Reservation,40
True,2016-12-14,2017-08-01,3,1,,Reservation,230
True,2016-12-14,2017-08-01,3,1,,Reservation,230
True,2017-08-04,2017-08-04,0,1,,Walk-in,0
True,2017-01-21,2017-07-28,7,1,,Reservation,188
True,2017-01-05,2017-07-31,4,1,,Reservation,207
True,2017-05-28,2017-07-31,5,1,,Reservation,64
True,2017-01-11,2017-07-31,5,1,,Reservation,201
True,2017-07-23,2017-08-01,4,1,,Reservation,9
True,2017-08-03,2017-08-03,2,1,,Walk-in,0
True,2017-08-03,2017-08-03,2,1,,Walk-in,0
True,2017-06-12,2017-08-04,1,1,,Reservation,53
True,2017-07-22,2017-08-01,4,1,,Reservation,10
True,2017-06-27,2017-07-31,5,1,,Reservation,34
True,2017-07-05,2017-08-03,2,1,,Reservation,29
True,2017-01-24,2017-07-29,7,1,,Reservation,186
True,2017-02-01,2017-07-24,12,1,,Reservation,173
True,2017-04-22,2017-07-29,7,1,,Reservation,98
True,2017-05-31,2017-08-01,4,1,,Reservation,62
True,2017-05-31,2017-08-01,4,1,,Reservation,62
True,2017-05-27,2017-07-21,15,1,,Reservation,55
True,2016-10-03,2017-07-30,7,1,,Reservation,300
True,2016-10-03,2017-07-30,7,1,,Reservation,300
True,2016-10-03,2017-07-30,7,1,,Reservation,300
True,2016-10-03,2017-07-30,7,1,,Reservation,300
True,2017-01-10,2017-07-30,7,1,,Reservation,201
True,2017-01-10,2017-07-30,7,1,,Reservation,201
True,2017-08-01,2017-08-04,2,1,,Reservation,3
True,2016-10-03,2017-07-30,7,1,,Reservation,300
True,2017-06-19,2017-08-03,3,1,,Reservation,45
True,2017-07-30,2017-08-04,2,1,,Reservation,5
True,2016-08-03,2017-07-23,14,1,,Reservation,354
True,2017-01-16,2017-07-26,11,1,,Reservation,191
True,2017-07-23,2017-08-02,4,1,,Reservation,10
True,2017-03-26,2017-08-02,4,1,,Reservation,129
True,2017-06-22,2017-08-02,4,1,,Reservation,41
True,2017-08-01,2017-08-04,2,1,,Reservation,3
True,2017-08-01,2017-08-04,2,1,,Reservation,3
True,2017-08-01,2017-08-04,2,1,,Reservation,3
True,2017-08-01,2017-08-04,2,1,,Reservation,3
True,2017-08-01,2017-08-04,2,1,,Reservation,3
True,2017-08-04,2017-08-04,2,1,,Walk-in,0
True,2017-08-06,2017-08-06,1,1,,Walk-in,0
True,2017-04-24,2017-08-02,5,1,,Reservation,100
True,2017-08-03,2017-08-05,2,1,,Reservation,2
True,2017-05-05,2017-08-04,3,1,,Reservation,91
True,2016-08-18,2017-08-04,3,1,,Reservation,351
True,2017-07-19,2017-08-04,3,1,,Reservation,16
True,2017-07-17,2017-08-05,2,1,,Reservation,19
True,2017-07-20,2017-08-01,6,1,,Reservation,12
True,2017-07-20,2017-08-04,3,1,,Reservation,15
True,2017-05-08,2017-08-03,4,1,,Reservation,87
True,2017-07-20,2017-08-06,1,1,,Reservation,17
True,2017-07-20,2017-08-06,1,1,,Reservation,17
True,2017-08-05,2017-08-06,1,1,,Reservation,1
True,2017-08-05,2017-08-06,1,1,,Reservation,1
True,2017-08-04,2017-08-06,1,1,,Reservation,2
True,2017-01-20,2017-07-30,9,1,,Reservation,191
True,2017-07-10,2017-08-06,2,1,,Reservation,27
True,2017-02-11,2017-08-01,7,1,,Reservation,171
True,2017-07-14,2017-08-05,3,1,,Reservation,22
True,2017-07-14,2017-08-05,3,1,,Reservation,22
True,2017-07-16,2017-08-04,4,1,,Reservation,19
True,2017-01-14,2017-08-04,4,1,,Reservation,202
True,2016-10-30,2017-08-06,2,1,,Reservation,280
True,2016-10-30,2017-08-06,2,1,,Reservation,280
True,2017-07-13,2017-08-05,3,1,,Reservation,23
True,2017-06-29,2017-08-04,4,1,,Reservation,36
True,2017-04-17,2017-08-01,7,1,,Reservation,106
True,2017-01-20,2017-07-30,9,1,,Reservation,191
True,2017-02-20,2017-08-01,7,1,,Reservation,162
True,2016-12-02,2017-07-25,14,1,,Reservation,235
True,2017-07-28,2017-08-06,2,1,,Reservation,9
True,2017-01-11,2017-08-03,6,1,,Reservation,204
True,2016-12-18,2017-07-26,14,1,,Reservation,220
True,2017-04-22,2017-08-02,7,1,,Reservation,102
True,2016-11-11,2017-08-01,8,1,,Reservation,263
True,2017-06-12,2017-08-02,7,1,,Reservation,51
True,2017-05-11,2017-08-04,5,1,,Reservation,85
True,2017-05-03,2017-08-02,7,1,,Reservation,91
True,2017-04-27,2017-08-07,2,1,,Reservation,102
True,2017-07-22,2017-08-05,4,1,,Reservation,14
True,2017-06-22,2017-08-04,5,1,,Reservation,43
True,2017-02-14,2017-07-27,14,1,,Reservation,163
True,2017-08-04,2017-08-07,3,1,,Reservation,3
True,2017-03-21,2017-08-02,8,1,,Reservation,134
True,2017-07-04,2017-08-05,5,1,,Reservation,32
True,2017-07-23,2017-08-07,3,1,,Reservation,15
True,2017-08-05,2017-08-10,1,1,,Reservation,5
True,2016-12-09,2017-08-06,4,1,,Reservation,240
True,2017-01-16,2017-08-03,7,1,,Reservation,199
True,2017-08-09,2017-08-09,1,1,,Walk-in,0
True,2017-02-08,2017-08-07,3,1,,Reservation,180
True,2016-12-09,2017-08-06,4,1,,Reservation,240
True,2016-12-09,2017-08-06,4,1,,Reservation,240
True,2017-07-22,2017-08-08,3,1,,Reservation,17
True,2016-09-27,2017-07-25,17,1,,Reservation,301
True,2016-09-27,2017-07-25,17,1,,Reservation,301
True,2017-06-20,2017-08-07,4,1,,Reservation,48
True,2017-06-20,2017-08-07,4,1,,Reservation,48
True,2016-09-19,2017-08-07,4,1,,Reservation,322
True,2017-06-23,2017-08-04,7,1,,Reservation,42
True,2017-06-20,2017-08-08,3,1,,Reservation,49
True,2016-10-04,2017-08-05,7,1,,Reservation,305
True,2016-12-30,2017-08-05,7,1,,Reservation,218
True,2016-12-30,2017-08-05,7,1,,Reservation,218
True,2017-07-26,2017-08-09,3,1,,Reservation,14
True,2017-07-07,2017-08-07,5,1,,Reservation,31
True,2017-04-21,2017-08-03,9,1,,Reservation,104
True,2017-07-08,2017-08-10,2,1,,Reservation,33
True,2017-05-07,2017-08-08,4,1,,Reservation,93
True,2017-07-04,2017-08-09,3,1,,Reservation,36
True,2017-07-22,2017-08-06,6,1,,Reservation,15
True,2017-07-05,2017-08-07,5,1,,Reservation,33
True,2017-08-11,2017-08-11,1,1,,Walk-in,0
True,2017-07-19,2017-08-11,1,1,,Reservation,23
True,2017-07-30,2017-08-11,2,1,,Reservation,12
True,2016-11-03,2017-07-30,14,1,,Reservation,269
True,2017-06-23,2017-08-08,5,1,,Reservation,46
True,2016-12-12,2017-08-02,11,1,,Reservation,233
True,2016-12-12,2017-08-02,11,1,,Reservation,233
True,2017-02-11,2017-08-06,7,1,,Reservation,176
True,2017-06-29,2017-08-06,7,1,,Reservation,38
True,2017-01-27,2017-08-03,10,1,,Reservation,188
True,2017-01-27,2017-08-03,10,1,,Reservation,188
True,2016-11-24,2017-08-06,7,1,,Reservation,255
True,2016-10-20,2017-08-07,6,1,,Reservation,291
True,2016-10-20,2017-08-07,6,1,,Reservation,291
True,2017-01-29,2017-08-05,8,1,,Reservation,188
True,2017-01-30,2017-08-09,4,1,,Reservation,191
True,2017-07-09,2017-08-08,5,1,,Reservation,30
True,2017-07-06,2017-08-08,5,1,,Reservation,33
True,2016-09-26,2017-08-06,7,1,,Reservation,314
True,2016-10-25,2017-08-07,7,1,,Reservation,286
True,2016-10-25,2017-08-07,7,1,,Reservation,286
True,2017-04-14,2017-08-08,6,1,,Reservation,116
True,2017-07-17,2017-08-13,1,1,,Reservation,27
True,2017-02-06,2017-08-09,5,1,,Reservation,184
True,2017-05-16,2017-08-08,6,1,,Reservation,84
True,2017-07-30,2017-08-10,4,1,,Reservation,11
True,2017-05-16,2017-08-11,3,1,,Reservation,87
True,2017-07-10,2017-08-07,7,1,,Reservation,28
True,2017-08-13,2017-08-13,1,1,,Walk-in,0
True,2016-11-23,2017-08-07,7,1,,Reservation,257
True,2017-07-04,2017-08-10,4,1,,Reservation,37
True,2017-08-13,2017-08-13,1,1,,Walk-in,0
True,2017-06-25,2017-08-09,5,1,,Reservation,45
True,2017-06-26,2017-08-10,4,1,,Reservation,45
True,2017-07-30,2017-08-11,3,1,,Reservation,12
True,2017-06-11,2017-08-09,5,1,,Reservation,59
True,2017-08-12,2017-08-13,1,1,,Reservation,1
True,2017-01-30,2017-08-08,7,1,,Reservation,190
True,2017-08-09,2017-08-09,6,1,,Walk-in,0
True,2017-04-08,2017-08-05,10,1,,Reservation,119
True,2017-04-01,2017-08-11,4,1,,Reservation,132
True,2017-07-25,2017-08-14,1,1,,Reservation,20
True,2017-07-25,2017-08-14,1,1,,Reservation,20
True,2017-06-26,2017-08-08,7,1,,Reservation,43
True,2017-06-13,2017-08-12,3,1,,Reservation,60
True,2017-06-13,2017-08-12,3,1,,Reservation,60
True,2017-01-20,2017-08-05,10,1,,Reservation,197
True,2017-08-08,2017-08-13,2,1,,Reservation,5
True,2017-08-15,2017-08-15,1,1,,Walk-in,0
True,2017-06-25,2017-08-13,2,1,,Reservation,49
True,2017-01-30,2017-08-09,6,1,,Reservation,191
True,2017-08-14,2017-08-14,1,1,,Walk-in,0
True,2017-04-25,2017-08-08,7,1,,Reservation,105
True,2016-10-28,2017-08-10,5,1,,Reservation,286
True,2017-08-13,2017-08-13,2,1,,Walk-in,0
True,2017-08-14,2017-08-14,1,1,,Walk-in,0
True,2017-08-13,2017-08-15,1,1,,Reservation,2
True,2017-08-14,2017-08-15,1,1,,Reservation,1
True,2016-10-11,2017-08-14,2,1,,Reservation,307
True,2017-08-14,2017-08-15,1,1,,Reservation,1
True,2017-08-15,2017-08-15,1,1,,Walk-in,0
True,2017-08-15,2017-08-15,1,1,,Walk-in,0
True,2017-04-18,2017-08-12,4,1,,Reservation,116
True,2017-08-14,2017-08-15,1,1,,Reservation,1
True,2017-08-14,2017-08-15,1,1,,Reservation,1
True,2017-01-11,2017-08-07,9,1,,Reservation,208
True,2017-01-24,2017-08-16,0,1,,Reservation,204
True,2017-06-05,2017-08-10,7,1,,Reservation,66
True,2017-01-02,2017-08-10,7,1,,Reservation,220
True,2017-01-28,2017-08-13,4,1,,Reservation,197
True,2017-01-28,2017-08-13,4,1,,Reservation,197
True,2017-01-28,2017-08-13,4,1,,Reservation,197
True,2017-01-28,2017-08-13,4,1,,Reservation,197
True,2017-05-06,2017-08-11,6,1,,Reservation,97
True,2017-05-06,2017-08-11,6,1,,Reservation,97
True,2017-06-27,2017-08-10,7,1,,Reservation,44
True,2017-06-27,2017-08-10,7,1,,Reservation,44
True,2017-05-17,2017-08-10,7,1,,Reservation,85
True,2017-05-17,2017-08-10,7,1,,Reservation,85
True,2017-08-14,2017-08-15,2,1,,Reservation,1
True,2017-08-11,2017-08-16,1,1,,Reservation,5
True,2017-08-14,2017-08-15,2,1,,Reservation,1
True,2017-07-18,2017-08-15,2,1,,Reservation,28
True,2016-11-25,2017-08-08,9,1,,Reservation,256
True,2016-11-25,2017-08-08,9,1,,Reservation,256
True,2017-01-08,2017-08-14,3,1,,Reservation,218
True,2017-01-24,2017-08-13,4,1,,Reservation,201
True,2016-12-06,2017-08-13,4,1,,Reservation,250
True,2016-12-06,2017-08-13,4,1,,Reservation,250
True,2017-07-31,2017-08-14,3,1,,Reservation,14
True,2017-01-05,2017-08-08,10,1,,Reservation,215
True,2017-01-05,2017-08-08,10,1,,Reservation,215
True,2017-08-11,2017-08-17,1,1,,Reservation,6
True,2017-01-16,2017-08-14,4,1,,Reservation,210
True,2017-01-16,2017-08-14,4,1,,Reservation,210
True,2017-08-15,2017-08-17,1,1,,Reservation,2
True,2017-08-15,2017-08-17,1,1,,Reservation,2
True,2017-01-02,2017-08-13,5,1,,Reservation,223
True,2016-10-15,2017-08-12,6,1,,Reservation,301
True,2017-08-09,2017-08-15,3,1,,Reservation,6
True,2017-08-16,2017-08-17,1,1,,Reservation,1
True,2017-07-27,2017-08-16,2,1,,Reservation,20
True,2017-08-01,2017-08-16,2,1,,Reservation,15
True,2017-07-31,2017-08-17,1,1,,Reservation,17
True,2017-07-05,2017-08-14,4,1,,Reservation,40
True,2017-05-08,2017-08-12,7,1,,Reservation,96
True,2017-05-08,2017-08-12,7,1,,Reservation,96
True,2017-08-07,2017-08-18,1,1,,Reservation,11
True,2017-07-30,2017-08-16,3,1,,Reservation,17
True,2017-06-23,2017-08-12,7,1,,Reservation,50
True,2017-07-05,2017-08-19,1,1,,Reservation,45
True,2017-07-10,2017-08-15,4,1,,Reservation,36
True,2017-07-06,2017-08-13,6,1,,Reservation,38
True,2017-01-24,2017-08-12,7,1,,Reservation,200
True,2017-08-17,2017-08-17,2,1,,Walk-in,0
True,2017-02-01,2017-08-08,11,1,,Reservation,188
True,2017-06-16,2017-08-14,5,1,,Reservation,59
True,2017-01-19,2017-08-14,5,1,,Reservation,207
True,2017-08-17,2017-08-17,2,1,,Walk-in,0
True,2017-07-13,2017-08-14,5,1,,Reservation,32
True,2017-06-08,2017-08-17,3,1,,Reservation,70
True,2017-07-08,2017-08-09,11,1,,Reservation,32
True,2017-01-02,2017-08-13,7,1,,Reservation,223
True,2017-05-22,2017-08-18,2,1,,Reservation,88
True,2016-12-13,2017-08-12,8,1,,Reservation,242
True,2017-07-24,2017-08-18,2,1,,Reservation,25
True,2016-11-08,2017-08-15,5,1,,Reservation,280
True,2017-07-27,2017-08-17,3,1,,Reservation,21
True,2017-08-01,2017-08-14,6,1,,Reservation,13
True,2017-02-28,2017-08-10,10,1,,Reservation,163
True,2017-02-28,2017-08-10,10,1,,Reservation,163
True,2017-08-17,2017-08-19,1,1,,Reservation,2
True,2017-06-22,2017-08-14,7,1,,Reservation,53
True,2017-08-17,2017-08-18,3,1,,Reservation,1
True,2017-08-20,2017-08-20,1,1,,Walk-in,0
True,2016-10-16,2017-08-21,3,1,,Reservation,309
True,2017-05-07,2017-08-18,3,1,,Reservation,103
True,2017-08-09,2017-08-17,4,1,,Reservation,8
True,2017-08-09,2017-08-17,4,1,,Reservation,8
True,2017-08-16,2017-08-17,4,1,,Reservation,1
True,2017-08-17,2017-08-20,1,1,,Reservation,3
True,2017-01-17,2017-08-17,4,1,,Reservation,212
True,2017-01-17,2017-08-17,4,1,,Reservation,212
True,2017-08-09,2017-08-16,5,1,,Reservation,7
True,2017-01-29,2017-08-19,2,1,,Reservation,202
True,2017-07-30,2017-08-15,6,1,,Reservation,16
True,2017-01-31,2017-08-16,5,1,,Reservation,197
True,2017-07-24,2017-08-18,3,1,,Reservation,25
True,2017-01-03,2017-08-18,4,1,,Reservation,227
True,2017-01-03,2017-08-18,4,1,,Reservation,227
True,2017-07-30,2017-08-19,3,1,,Reservation,20
True,2017-01-01,2017-08-16,6,1,,Reservation,227
True,2017-08-09,2017-08-17,5,1,,Reservation,8
True,2017-08-10,2017-08-17,5,1,,Reservation,7
True,2017-07-18,2017-08-16,6,1,,Reservation,29
True,2017-06-01,2017-08-16,6,1,,Reservation,76
True,2017-06-08,2017-08-16,6,1,,Reservation,69
True,2017-08-16,2017-08-20,2,1,,Reservation,4
True,2016-12-11,2017-08-17,5,1,,Reservation,249
True,2017-07-29,2017-08-22,5,1,,Reservation,24
True,2017-02-06,2017-08-19,4,1,,Reservation,194
True,2017-03-25,2017-08-16,7,1,,Reservation,144
True,2017-08-04,2017-08-17,6,1,,Reservation,13
True,2017-01-11,2017-08-16,7,1,,Reservation,217
True,2017-01-26,2017-08-17,6,1,,Reservation,203
True,2017-08-02,2017-08-21,2,1,,Reservation,19
True,2017-01-28,2017-08-15,8,1,,Reservation,199
True,2017-08-05,2017-08-18,5,1,,Reservation,13
True,2017-07-07,2017-08-21,2,1,,Reservation,45
True,2017-01-11,2017-08-16,7,1,,Reservation,217
